seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,test_nmse,validation_nmse,population_nmse,parameter_norm,max_abs_parameter,gradient_clipped_steps,parameter_projected_steps,elapsed_seconds,budget,endpoint,chosen_step,cohort_role,within_0_02_above_noise_floor,clean_population_nmse_below_0_02
211200,fresh,quartet,16384,algebraic,adam,sign_broadcast,0.01,True,False,1.221502190500293,1.123431224630102,1.2331849774823014,6.132979082579112,2.0,4218,1327,9.818992540007457,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1536,algebraic,adam,sign_broadcast,0.01,True,False,0.7780061901844294,0.7707649216900294,0.7458686333061381,2.856486351727104,1.4894655961259247,0,23,0.969988297089003,16384,validation_selected,1536,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,adam,unit_broadcast,0.003,True,True,0.9095515509020634,0.9089522413423483,0.883640927701488,3.2246680365408604,1.9710530986580679,0,198,0.644651725073345,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,0.6062566099315563,0.5782653327398468,0.5526410380831344,3.188468039361181,1.943787795049193,0,0,0.2278245270717889,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,4096,algebraic,adam,unit_broadcast,0.003,True,True,0.8314412752284219,0.8576079256441597,0.8198516588462408,3.9102485281133954,1.7516446845438567,0,198,2.4956842720275745,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,0.6062566099315563,0.5782653327398468,0.5526410380831344,3.188468039361181,1.943787795049193,0,0,0.2278245270717889,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,8192,algebraic,adam,unit_broadcast,0.003,True,True,0.8843796153505576,0.9093927506062234,0.8755383184457501,3.4975479132291794,1.9568296439278967,0,367,4.89898679102771,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,0.6062566099315563,0.5782653327398468,0.5526410380831344,3.188468039361181,1.943787795049193,0,0,0.2278245270717889,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,16384,algebraic,adam,unit_broadcast,0.003,True,True,0.8366794607685293,0.8548006587829422,0.8191103545868406,3.3286145922095858,1.4564266908012309,0,1093,9.81894370506052,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,0.6062566099315563,0.5782653327398468,0.5526410380831344,3.188468039361181,1.943787795049193,0,0,0.2278245270717889,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.5730975976441052,0.5628054233874131,0.531961413641262,2.7979992250986547,1.4734487376484389,0,0,0.644597141072154,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.5730975976441052,0.5628054233874131,0.531961413641262,2.7979992250986547,1.4734487376484389,0,0,0.644597141072154,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,4096,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.742280635203274,0.753909801504822,0.7214826549789244,2.813088279571422,1.793508632191109,0,0,2.4956347800325602,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.5730975976441052,0.5628054233874131,0.531961413641262,2.7979992250986547,1.4734487376484389,0,0,0.644597141072154,4096,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,8192,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.7286522283023611,0.7350600253929129,0.7079679814181767,3.3911162773701746,2.0,0,1679,4.898937100078911,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.5730975976441052,0.5628054233874131,0.531961413641262,2.7979992250986547,1.4734487376484389,0,0,0.644597141072154,8192,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,16384,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.8116778524131537,0.8169833531113386,0.7982795095018428,3.5841287349960935,2.0,0,8074,9.818895180011168,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.5730975976441052,0.5628054233874131,0.531961413641262,2.7979992250986547,1.4734487376484389,0,0,0.644597141072154,16384,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.045441636894800165,0.04254505999082256,0.0006520069506786224,3.067099126933576,1.7385300164292707,0,0,0.6445522300200537,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.045441636894800165,0.04254505999082256,0.0006520069506786224,3.067099126933576,1.7385300164292707,0,0,0.6445522300200537,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,4096,algebraic,sgd,exact,0.03,True,True,0.04595159221936583,0.04344259380727346,0.0010835248820703154,3.0574622221676737,1.7326644858977762,0,0,2.4955829849932343,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,2560,algebraic,sgd,exact,0.03,True,True,0.045257144575348594,0.041908432442770975,0.0005140552467257532,3.063666640061998,1.7357825295509555,0,0,1.5884979820111766,4096,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,8192,algebraic,sgd,exact,0.03,True,True,0.046238920797751396,0.043111559110379144,0.0012651297243125863,3.0483454950616453,1.7268041250662218,0,0,4.8988863080739975,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,2560,algebraic,sgd,exact,0.03,True,True,0.045257144575348594,0.041908432442770975,0.0005140552467257532,3.063666640061998,1.7357825295509555,0,0,1.5884979820111766,8192,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,16384,algebraic,sgd,exact,0.03,True,True,0.04674349842656512,0.04388504667633736,0.0019033868637386296,3.0234741605186843,1.7134705902010787,0,0,9.818847377086058,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,2560,algebraic,sgd,exact,0.03,True,True,0.045257144575348594,0.041908432442770975,0.0005140552467257532,3.063666640061998,1.7357825295509555,0,0,1.5884979820111766,16384,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211200,fresh,quartet,1024,algebraic,sgd,sign_broadcast,0.01,True,False,1.0346735532420719,1.0927993991334732,1.0402172252294153,2.7569280039112147,1.6490581822221477,0,0,0.6446131070842966,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,0.5890052870372238,0.5931679278227042,0.55883282795822,2.5847415472555477,1.4099676976893403,0,0,0.22778676904272288,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,4096,algebraic,sgd,sign_broadcast,0.01,True,False,0.8019876996216279,0.8191019776261101,0.790135906859369,3.076465151963041,1.484884700435797,0,0,2.4956475880462676,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,0.5890052870372238,0.5931679278227042,0.55883282795822,2.5847415472555477,1.4099676976893403,0,0,0.22778676904272288,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,8192,algebraic,sgd,sign_broadcast,0.01,True,False,0.9292634437197963,0.9505957337543697,0.9237807662034716,2.670676304848217,1.2984880124032987,0,0,4.898948952089995,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,0.5890052870372238,0.5931679278227042,0.55883282795822,2.5847415472555477,1.4099676976893403,0,0,0.22778676904272288,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,16384,algebraic,sgd,sign_broadcast,0.01,True,False,0.8652301507870623,0.886668330232298,0.8502138341608265,2.8444088701386177,1.4979646031739666,0,0,9.818907082080841,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,0.5890052870372238,0.5931679278227042,0.55883282795822,2.5847415472555477,1.4099676976893403,0,0,0.22778676904272288,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,1024,algebraic,sgd,unit_broadcast,0.01,True,False,0.9074710069567632,0.8988358374611058,0.8751793822092842,3.298695000469168,1.9466357482768206,0,0,0.6445717500755563,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,unit_broadcast,0.01,True,False,0.5770578123395338,0.5547372762507387,0.5262149189852354,3.1922626299162076,1.9180962912727226,0,0,0.22774791298434138,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,4096,algebraic,sgd,unit_broadcast,0.01,True,False,0.8158506223367271,0.8183002751479026,0.7908431349717422,3.2004757789164744,1.7511185217430922,0,0,2.4956056830706075,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,unit_broadcast,0.01,True,False,0.5770578123395338,0.5547372762507387,0.5262149189852354,3.1922626299162076,1.9180962912727226,0,0,0.22774791298434138,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,8192,algebraic,sgd,unit_broadcast,0.01,True,False,0.8064355569300318,0.8119573482019018,0.7878036056498893,3.2734666559403562,1.5171575106393906,0,0,4.898906404036097,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,unit_broadcast,0.01,True,False,0.5770578123395338,0.5547372762507387,0.5262149189852354,3.1922626299162076,1.9180962912727226,0,0,0.22774791298434138,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,16384,algebraic,sgd,unit_broadcast,0.01,True,False,0.8814093928825921,0.9026815064897533,0.8703036894642836,3.371494871567143,1.991812481727513,0,133,9.818867973983288,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211200,fresh,quartet,256,algebraic,sgd,unit_broadcast,0.01,True,False,0.5770578123395338,0.5547372762507387,0.5262149189852354,3.1922626299162076,1.9180962912727226,0,0,0.22774791298434138,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,1024,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0510259188171625,1.1031595646662045,1.010912258206228,2.658543194073276,1.4625995453213207,0,0,0.651929436950013,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0063890019187793,1.0486127866102368,0.9637219211156842,1.926562286379175,0.8500074305225491,0,0,0.1119118919596076,1024,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,4096,algebraic,adam,calibrated_broadcast,0.01,True,False,1.057106483385955,1.088638026286611,1.0130074786693908,4.630484751706601,1.9916871946491124,0,26,2.4832486489322037,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0063890019187793,1.0486127866102368,0.9637219211156842,1.926562286379175,0.8500074305225491,0,0,0.1119118919596076,4096,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,8192,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0260841024215805,1.067131991039869,0.9873187752796446,4.879526294419786,1.9989999654479433,565,577,4.937385402969085,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0063890019187793,1.0486127866102368,0.9637219211156842,1.926562286379175,0.8500074305225491,0,0,0.1119118919596076,8192,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,16384,algebraic,adam,calibrated_broadcast,0.01,True,False,1.1059947303009632,1.2076314622971411,1.0827623408545195,5.785252396609799,2.0,3550,2883,9.861407630029134,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0063890019187793,1.0486127866102368,0.9637219211156842,1.926562286379175,0.8500074305225491,0,0,0.1119118919596076,16384,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,1024,algebraic,adam,exact,0.003,True,True,0.047082597518475,0.045042503825668434,0.0009167437459947,2.7402402035125117,1.2630770232361999,0,0,0.6518922760151327,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,512,algebraic,adam,exact,0.003,True,True,0.048019660506556344,0.04427720417061211,0.0016679052713962537,2.737893893306506,1.2620312555018918,0,0,0.3766769089270383,1024,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,4096,algebraic,adam,exact,0.003,True,True,0.04692091422678461,0.04471875199445666,0.0007424745047225117,2.738685958284155,1.2724987216603492,0,0,2.483211847022176,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,512,algebraic,adam,exact,0.003,True,True,0.048019660506556344,0.04427720417061211,0.0016679052713962537,2.737893893306506,1.2620312555018918,0,0,0.3766769089270383,4096,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,8192,algebraic,adam,exact,0.003,True,True,0.04762083365729385,0.045606136494946145,0.0016389823922597219,2.724895016908033,1.2780700116765735,0,0,4.937337688985281,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,512,algebraic,adam,exact,0.003,True,True,0.048019660506556344,0.04427720417061211,0.0016679052713962537,2.737893893306506,1.2620312555018918,0,0,0.3766769089270383,8192,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,16384,algebraic,adam,exact,0.003,True,True,0.04749156848232418,0.045773252822907645,0.0012506102747188866,2.7529419748193176,1.3006603023695409,0,0,9.861369945923798,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,9984,algebraic,adam,exact,0.003,True,True,0.046912668690540976,0.04423668712563861,0.0007648205836055694,2.7430692747987564,1.286991584415513,0,0,5.980068442993797,16384,validation_selected,9984,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211201,fresh,quartet,1024,algebraic,adam,sign_broadcast,0.01,True,False,1.0510267185836937,1.1031604953655942,1.0109130897721332,2.658546245805578,1.4626020953240662,0,0,0.6519531579688191,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,sign_broadcast,0.01,True,False,1.0063889695752772,1.0486127522337882,0.9637218942042844,1.9265613320236443,0.8500072239778736,0,0,0.1119380199816078,1024,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,4096,algebraic,adam,sign_broadcast,0.01,True,False,1.0571064627224613,1.0886380101864002,1.0130074751197,4.630491240418389,1.9916912766375325,0,26,2.483271618024446,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,sign_broadcast,0.01,True,False,1.0063889695752772,1.0486127522337882,0.9637218942042844,1.9265613320236443,0.8500072239778736,0,0,0.1119380199816078,4096,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,8192,algebraic,adam,sign_broadcast,0.01,True,False,1.026379153588799,1.067381572703374,0.9876199064172573,4.879728399690664,1.999002059602299,586,574,4.93741582299117,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,sign_broadcast,0.01,True,False,1.0063889695752772,1.0486127522337882,0.9637218942042844,1.9265613320236443,0.8500072239778736,0,0,0.1119380199816078,8192,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,16384,algebraic,adam,sign_broadcast,0.01,True,False,1.1286717978609544,1.2361886837167124,1.1073849516794112,5.750030147545085,1.9912135165455425,3612,2878,9.861431121942587,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,64,algebraic,adam,sign_broadcast,0.01,True,False,1.0063889695752772,1.0486127522337882,0.9637218942042844,1.9265613320236443,0.8500072239778736,0,0,0.1119380199816078,16384,validation_selected,64,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,1024,algebraic,adam,unit_broadcast,0.003,True,True,1.0302301716785358,1.0740607342764452,0.9857732861577588,2.674804787185121,1.7120936568730631,0,0,0.6519048740155995,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,adam,unit_broadcast,0.003,True,True,0.9550237016651953,0.9860599635736045,0.9061461804284212,2.6203322282166415,1.5622968211557557,0,0,0.3766901639755815,1024,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,4096,algebraic,adam,unit_broadcast,0.003,True,True,1.0444287065217461,1.0857508643292249,1.0040744445429128,3.1181114504320946,1.713838901779139,0,141,2.4832248219754547,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,adam,unit_broadcast,0.003,True,True,0.9550237016651953,0.9860599635736045,0.9061461804284212,2.6203322282166415,1.5622968211557557,0,0,0.3766901639755815,4096,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,8192,algebraic,adam,unit_broadcast,0.003,True,True,0.9523006433607512,1.0056952334409335,0.9163090643424615,3.5821740921975698,1.8068075736164038,0,141,4.937351207016036,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,adam,unit_broadcast,0.003,True,True,0.9550237016651953,0.9860599635736045,0.9061461804284212,2.6203322282166415,1.5622968211557557,0,0,0.3766901639755815,8192,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,16384,algebraic,adam,unit_broadcast,0.003,True,True,1.0431139408157264,1.0844043830104357,1.0038459914145037,3.6462853608232644,1.95474972078121,0,399,9.861382864997722,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,adam,unit_broadcast,0.003,True,True,0.9550237016651953,0.9860599635736045,0.9061461804284212,2.6203322282166415,1.5622968211557557,0,0,0.3766901639755815,16384,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9563685204236094,0.9904398045774507,0.9108313579029825,2.057389739131453,0.9084016243891574,0,0,0.6518545269500464,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9252210142217223,0.9651582177032865,0.8802484923134068,2.07166093873903,0.8854738141861865,0,0,0.3766356030246243,1024,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,4096,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.043094950432171,1.0835599253500798,1.0028275778972122,1.9334814506035687,0.972822257417425,0,0,2.4831737800268456,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,512,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9252210142217223,0.9651582177032865,0.8802484923134068,2.07166093873903,0.8854738141861865,0,0,0.3766356030246243,4096,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211201,fresh,quartet,8192,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0425737935580384,1.0865526693903171,1.0055637473093597,1.984741331847872,0.8847098048520553,0,0,4.937294972012751,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
