panel,record,block,block_size,eta,kappa,root_id,identity_residual,perturbation,category,mean,ci95_low,ci95_high,n_cells,regime,value,dose,condition,cells_positive,cohort,mean_signed_log_change,mean_absolute_log_change,maximum_sign_flip_fraction,membrane_resistance_ohm_cm2,background_leak_multiplier
G,cell_value,,,,,,,,,,,,,,0.0375795308158268,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,,,,,,,,,,0.025646820732335,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,,,,,,,,,,0.0199177484170182,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,,,,,,,,,,0.1100389691164294,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,,,,,,,,,,0.1200316633583432,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,,,,,,,,,,0.1157136967999986,,,,v661_disjoint,,,,300.0,
G,cohort_mean,,,,,,,,,0.0113484758860091,0.009024245431322967,0.013894319967231136,45.0,,,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0092191831109753,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.033304374116908,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0124503828383179,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0114126757440764,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0216468463752144,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0075326508830572,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.009303170840186,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0065387358864543,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0108434122770683,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0095564425419382,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.016416629479286,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0111213307843723,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0008401435913549,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0065436193592519,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0076285204206696,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0072067912456106,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0120245542937875,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0027683502447325,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0170723779064328,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0045179430010854,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0279551686705698,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0139155544530465,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0092940370583661,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0075780777840486,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.021645494424293,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0040994196638969,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.011566849120101,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0228765262292594,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.00096355480109,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0374997687108865,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0014288294578327,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0151136424569858,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0066242824751367,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0103302370950572,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0126121721195359,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0056578141617325,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0234931842147219,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0027206450032952,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0034075456839844,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0038565881652281,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0023778063497448,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0018201338573597,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0103290312804745,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0187501855943247,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,,,,,,,,,,0.0168167310986581,,,,v661_disjoint,,,,3000.0,
G,cohort_mean,,,,,,,,,0.0024153937182409017,0.0018439876863277484,0.0030514411447168308,45.0,,,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0019969073518829,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0089489849389837,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0028399657461405,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0011875657641372,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0047170804390241,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0016897554306707,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0018925027507325,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0012475019229861,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0028974807707092,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0019161311017897,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0034236783133412,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0029668332446889,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0001391469454021,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0010822588454676,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0015049485199762,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0014221117144586,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0023440085353112,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0002655764571747,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.004236434001668,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0008629467816715,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0060921859949059,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0023650941442112,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0017268811976825,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0016150244680722,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0044669830228213,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0008144346216222,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0023553000796865,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0050603198055689,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0001585702625046,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0086181720203352,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0002283062403925,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.003419011550996,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0012316973227994,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.002413168407931,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0021718363985367,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0010582064010823,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0059923353010429,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0004339900357057,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0001534703038719,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0007491049470454,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0004057357650813,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0002991042772682,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0017233514699513,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0042634975587116,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,,,,,,,,,,0.0032951161467973,,,,v661_disjoint,,,,15000.0,
H,cohort_mean,,,,,,,,,-0.0003618457495,-0.0170871914,0.01475854899,8.0,,,,,4.0,,,,,,0.0
H,cohort_mean,,,,,,,,,0.1209759932,0.1108031713,0.1307807969,8.0,,,,,8.0,,,,,,1.0
H,cohort_mean,,,,,,,,,0.25868781,0.2436583338,0.2717694115,8.0,,,,,8.0,,,,,,4.0
