cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,source,architecture,credit,reference_depth
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,59,10209,rewired_tree,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d1c197e6410a7c86b96bd9fa7e927b64999913b8652c64f5c991c8e84eaf9c0d,08ed1dbca280fcb035fa874fe90c47af79ecc3baa25cf149a0f913f92a6dc30f,0,False,0.6056999564,0.5974999666,0.5999999642,0.6429341435,0.6379463077,0.6426253915,-0.6621444821,-0.6638226509,-0.6621338725,frozen_reference,serial_tree,local_path,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,0,10200,aligned,,,,0,point,,,,15055,15055,0,0,0,397870bce6b9076b2f3c4b3ad1b60397fa9e1a7cdf6f760cf5933ad2b5e18f76,2d51a87b2de6c2eb8d455d0ab69bd0d57aae10066dc7c70e6ab8f5aee3b4173d,0,False,0.989199996,0.9860000014,0.9848999977,0.9988510609,0.9975192547,0.9977704287,-0.04086763039,-0.05364082009,-0.05207149684,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,1,10201,aligned,,,,0,point,,,,15055,15055,0,0,0,41473a120965d48f924990a291f40ed5874c08a614e4d73a631012a97ded6e1d,95256a7ef0a369c46748becb39e7ffdb5c3d04b8088deb16436db936b32d2b4a,0,False,0.9986999631,0.9971999526,0.9961999655,0.9998620152,0.9998119473,0.9995398521,-0.01189077925,-0.01712797768,-0.02014421672,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,2,10202,aligned,,,,0,point,,,,15055,15055,0,0,0,b2ea7f61949b97d1e4a77d06309bb4ed3c9c7148962dc4f7b0efebaae750ea5c,c6884c170e0f37f8243bec64321379eb399d21599a58a22e82c13fe64a461991,0,False,0.9967999458,0.9929999709,0.9926999807,0.9997801781,0.9991927743,0.9991398454,-0.02011464722,-0.02879942581,-0.03052704781,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,3,10203,aligned,,,,0,point,,,,15055,15055,0,0,0,e56d09f7442237e2196199fbb5199a4c3c6ce14d66382fccc131447e6ac6e83c,691ec4693c47a85f6c29668743cca584f525a22f693907b762af208aa9b7b571,0,False,0.9896000028,0.9853000045,0.9853000045,0.9989351034,0.9973538518,0.9972958565,-0.03839317709,-0.05297125131,-0.05363588035,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,4,10204,aligned,,,,0,point,,,,15055,15055,0,0,0,567b66f6370007bce4e83ff326dd50b0199e659a223cb57ef6b5a64065162009,baf331d7aa7de29b7d507fca7bef735bc3aee68dc7b23713a4dbd141660fa8b7,0,False,0.9702000022,0.9674999714,0.9599999785,0.9892763495,0.9869471192,0.9828108549,-0.1152655482,-0.127134636,-0.1484339088,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,5,10205,aligned,,,,0,point,,,,15055,15055,0,0,0,273e08d883a8d22b70c5958433f8d1acf76e5fdce43cafbb62ffeccf49b6148f,466cc74665b10c17bbb5bd92e01d810bbfc6cd0c42114e6f33ccd533e1ef9070,0,False,0.9958999753,0.9927999973,0.9919999838,0.999735117,0.9989362359,0.9983113408,-0.02130024321,-0.03235080093,-0.03641023487,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,6,10206,aligned,,,,0,point,,,,15055,15055,0,0,0,ad925cfa7c28682110b2cac9d5b80a9f0c58d09959985c79f91629a675f3fbe7,153a74af3008d9494588555722276def5a065c199b1a1fe47e0620ba98a1dfa8,0,False,0.9923999906,0.9863999486,0.9888999462,0.9989102483,0.9970219135,0.9981358647,-0.03859223425,-0.05429235846,-0.04594808072,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,7,10207,aligned,,,,0,point,,,,15055,15055,0,0,0,25882d2c743e9986f46c588bbbeea1b193bb459db42ecdcc0c100b204fb170f1,746c2587bd4c807b900aec90cae8f863b98623526c19f6bc7b72603de59e6b39,0,False,0.9907999635,0.9878999591,0.9864999652,0.9981812239,0.9977936149,0.9976255894,-0.04024719819,-0.04698154703,-0.05072971061,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,8,10208,aligned,,,,0,point,,,,15055,15055,0,0,0,2e402ae2f3947ebf7b3e7d3b40ec51f98d958ea3f4033e27eff8a80cac2d5f7a,e8a34cf40265f809bbf021eee9f5f316068d5740171587dd91b82c0ef0d75aa4,0,False,0.9957000017,0.9908999801,0.9910999537,0.9995627403,0.9986563325,0.9980708957,-0.02338039316,-0.03691941872,-0.03968254849,new_control,point_mlp_active,full_bp,3
aligned_active_param_mlp_bp,point_dendrite_credit_runs/journal_point_credit_aligned_active_param_mlp_bp_20260813003553,9,10209,aligned,,,,0,point,,,,15055,15055,0,0,0,34e5db7dffceda73e217191286d1a6f1bb41e211b7dd421d932750ad3040727d,4c1cba53b4911c474d1d60feb554c47ab0f0b93324b03085c4197df4cd9ffd8d,0,False,0.9906999469,0.986899972,0.9833999872,0.9989070296,0.997300148,0.9966494441,-0.03641596437,-0.0508685708,-0.05745264888,new_control,point_mlp_active,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,0,10200,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,410a87701ec39aa071d1fd7aaf785fe6bad52cd5857032b18a79935a3e4ff5c5,be631080e2ecde6cee430f93e1f2e540f164ae0352e165967a4f0e09963e9803,0,False,0.6101999879,0.6097999811,0.6062999964,0.6601700783,0.6585880518,0.6502136588,-0.6521582603,-0.6526408195,-0.6570590734,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,1,10201,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,6bd49b4fbdadfe4cc3ac38f70b81d8fd99ac7990263050378a6806c0c224998c,785dbe75a5f3a3e517622b7f8f5d427a9d610dbef4812c1f2db6b369cfc82832,0,False,0.6213999987,0.611199975,0.6126999855,0.6720121503,0.6545902491,0.6548045874,-0.6457382441,-0.6555306315,-0.6556178331,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,2,10202,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,e9eb5622d62f5701bda2cd07aab62635ba8dd4bbbae1056181f53162d4759700,5b111bec02217535c48c6d9de8a6bdf5281ac5784aafa18b880a1d18cf0b0a77,0,False,0.6122999787,0.6114999652,0.6150999665,0.6602600217,0.6539797187,0.6554216146,-0.6519711614,-0.6557238102,-0.6556223631,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,3,10203,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,17582f47e1ab5d0396f3c8c5c0d5019e8462561fb1a6c41b6b09a00c7d224cb6,b3645d96ad102b6783016243c34f72dc686d03aae73bdda5501e2c2b6ad34314,0,False,0.6211999655,0.613499999,0.6110000014,0.6651371717,0.6597208977,0.6515570879,-0.6499782801,-0.6535087824,-0.6569363475,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,4,10204,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,8500707ffbd98b316405b36f709870c06a7f0888b41877bb45af3ff3502b531a,d22fed58a1317b65fd502c9d9cae6e07313524118800ab48e5d5ae30c1a4e69e,0,False,0.6261999607,0.6112999916,0.6008999944,0.6696222425,0.6537073851,0.6442562938,-0.6484459639,-0.6558839679,-0.66035074,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,5,10205,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,bff54dab75f506f70d114bfe96e64e94bc99e95b66ae534435b2bc7649dce212,d1366ed5720fec6862653d1d787d0e79e4c189b66f90a0f1791ac8e3e4453b7a,0,False,0.6126999855,0.5992999673,0.6092999578,0.65938586,0.6432592869,0.6543943882,-0.6528866291,-0.6603736877,-0.6555101871,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,6,10206,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,25c3f8cd08239eacc65a155d8a34dd2f176760dea288cba44662d574bd4aad03,643030c8fc0a9eec1657123f1edb527138f568384730e24b82fc1eb6945da29b,0,False,0.6100000143,0.6104999781,0.6096999645,0.6567904949,0.6517968774,0.6539714932,-0.6534648538,-0.6564913988,-0.65519768,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,7,10207,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,32c9d394689f5bfbccc55dd0b1256667a4b7d99d25389eb5c6110872237de304,1877e392548e4bb0690ae0c18cd1fb0fcdd316f3eb7909d7d92fc393ccd1c20b,0,False,0.6201999784,0.6166999936,0.6093999743,0.6616022587,0.6595888734,0.6488389969,-0.6514834762,-0.6520225406,-0.6587873101,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,8,10208,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,d418a92f755302dc935542a7a908318d81c2df44a54ccc9032c9e17d061e57e2,294964606b2a308004560b9e468f6bafbfee82816ae1e0a4f60d0f38b8baa5da,0,False,0.6171999574,0.6103999615,0.6154999733,0.6649444103,0.6490439177,0.6544935107,-0.6495990157,-0.6589421034,-0.6555844545,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,9,10209,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,5acec18e4e36e73e47ee85e9b0f95be94baba857351db399198fbd0cce20700b,fda28b4d3eab62dc0f5108b3e24b9ebcae580912272357b42ee796b307d141e0,0,False,0.6168999672,0.6110000014,0.6068999767,0.6566213369,0.6521898508,0.6511079073,-0.6547210813,-0.6563470364,-0.6565092206,new_control,all_active_star,full_bp,1
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,10,10200,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,9a5e64e8994c8dfe7b0075199b7ea0ef9c0561ecdaeb05424c30704bc33f2fc4,474da95f996c5e9979dbac3ddb46ba6199d50328674ce3228a508da2de7e6b80,0,False,0.6104999781,0.6103000045,0.6065999866,0.6601803303,0.658627212,0.6501352191,-0.6521487832,-0.6525736451,-0.6570392847,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,11,10201,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,46d456dedf033d3aa57a3ff30250106516b2a7530915e1ac9d1142c177b5674d,8686838ec49a15abc3f9ebc5d9aebd8dc696b50caf45bf46182f652650c35efd,0,False,0.6216999888,0.6110000014,0.6128999591,0.6719988585,0.6544395685,0.6548324227,-0.6457228661,-0.6555693746,-0.6555819511,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,12,10202,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,138b2f792873945e2b09e5f83bd002d021f989d18efd390e7b143ca10cad750e,b4851e6318cf59d6bccb7fc06476dcaff58b009ef34f08dcef83825f123fd62d,0,False,0.6150999665,0.6128000021,0.6171000004,0.6639451385,0.6549668908,0.6562935114,-0.6495763659,-0.6551989913,-0.6552595496,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,13,10203,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,2fd7cd7ca2ec12f8571ba99f510d2c9955b3d4e41929089f41c054542b282732,7de45b5ffd41a8b2ad2ab9b53f17f6127cd3006cb3e3ef72fe7b182d87bd3085,0,False,0.6214999557,0.613499999,0.6115999818,0.6650736332,0.6595762968,0.651397109,-0.6500127912,-0.6535562873,-0.6570221782,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,14,10204,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,45163a3ddbbbe88af23d0716594ef945874218262e31f1703c034cab9b5803dd,84c24d8eb3971e54221641fd9e0b1e323721e5a0fb36a4b7646b881038ca4d30,0,False,0.6243000031,0.611899972,0.6006000042,0.6696608067,0.6538425088,0.644313693,-0.6484283805,-0.6558358669,-0.6603061557,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,15,10205,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,7431357974d7472250bd5796bb878276c5c6189fc08869a8286d66202846b23f,4318189b78d7c575ca142ef52d185710a3bca8d42519ced7c68bb824726299bb,0,False,0.613599956,0.6022999883,0.6103000045,0.6621864438,0.6448029876,0.6558406353,-0.6513086557,-0.6598871946,-0.6548377872,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,16,10206,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,418fe3d029968169fc654a0036ac562d229331937a46cdc50a557b634c9ca083,951b458602aae83e509ed49c30373dca799a956ad9a47a0276db372d31c7156d,0,False,0.6092999578,0.6093999743,0.6094999909,0.6568427086,0.6518261433,0.6539359093,-0.653450191,-0.6564475894,-0.6552137136,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,17,10207,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,8071188ec454a0d0c24ab913c15e9de4817b168bbc509eb74fa5fc5adb5b78e5,78c9adeba1ec42b1f875498be52fdbf510d2b6fb401a1f9d656d3db7fd84c333,0,False,0.6193000078,0.6171000004,0.6085999608,0.6616250277,0.6596872211,0.6489930153,-0.651486814,-0.6519922614,-0.6587339044,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,18,10208,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,c3162893ca78a00b5edba2ddb38a27798983b6cc01fc68a93c3264c6cd341f33,fbf22a48e500b7e14b2cc26bf7d67bde7787a4758bd43c5a17f6ee2e270923a6,0,False,0.6169999838,0.6108999848,0.6140999794,0.664917767,0.6490392685,0.6543738246,-0.6496207714,-0.6589701176,-0.6556630731,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,19,10209,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,208d5959d4d5a0b32870fdcbfe9e6a30b6d88e960a9ba78395a75a08855f71b4,647618fce5593857e301caf86d638d439bef88f5ad9f5bfd4c90901504742d7a,0,False,0.616599977,0.6119999886,0.60649997,0.6566351056,0.6522891521,0.6511538625,-0.654736042,-0.6563572288,-0.6564617753,new_control,all_active_star,full_bp,2
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,20,10200,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,0bdb7cb72a2fe4b9ac4a161d62ce471a6675bdc1012a6f593d6ffa15e6753097,7001183e06a4a23d0b9dde07c00b3abf3cd18129b388591882ca70e5cf23063f,0,False,0.6110000014,0.6098999977,0.60649997,0.6602051854,0.6585143209,0.6500688791,-0.6521579623,-0.6525981426,-0.657091558,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,21,10201,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,ad1295e14ff5672bea0b2208e9a93ffe6cb56b716ac42a6bdabb62fd99b29b36,e0fae326b09ebe47afe82c5c93e13170d1286490ab5114c0292d09d0ca73aa7b,0,False,0.6216999888,0.6108999848,0.6128000021,0.6720025539,0.6543813348,0.6547778249,-0.6457177401,-0.6556185484,-0.6556436419,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,22,10202,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,bf873ba1adc28d708d78d69d8cbb6e59daa0a979a8b1ca060c977ce2085fa5a7,2685e2538feac1907e99b5008d83fcff46b7046a0fdcbcd76d52e258fa363cd4,0,False,0.6152999997,0.6123999953,0.6171000004,0.6639563441,0.6549091935,0.6561235785,-0.6495857239,-0.6551995873,-0.6553120017,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,23,10203,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,8d1c177f4f5af36729fb4b52a7ecbd264680c22cbc51390fea9340ebcfc07ef1,a3e15ad951348a9c9806df98fdfe2594b78439ae9bdc33d35481a39e3fe8dad5,0,False,0.6207000017,0.614199996,0.6114000082,0.6651180983,0.6596528888,0.6514052153,-0.6499882936,-0.6534992456,-0.6570120454,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,24,10204,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,33290a918ed022d54a2e79ea3f1b19fff277136ebd3842f12e1c6bc18893724d,4f03b16afd46e5f1007881920424f05a80d3ae893cf66105729d864b36774a80,0,False,0.625,0.6117999554,0.6006000042,0.6696313024,0.6537534595,0.6443161368,-0.6484302282,-0.655870378,-0.6603270173,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,25,10205,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,45715b1c4f19a66ca65dab30bb31d3de698ce2273b70633058a3f3fbf09b8770,421d6de1d17ceda999e430f81b69b6d676c0602a3265d804686137406dbf1883,0,False,0.6107999682,0.6013000011,0.6090999842,0.6593291163,0.6434361935,0.654525578,-0.6529143453,-0.6602922678,-0.6554671526,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,26,10206,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,a365de747216228bd860106a4ecdbf1f782a0f984e70097269da47c3d6ad3371,f5e5599ab32a5ad4e07c7acda8722d724b787e07c2d03b8aab46b0c642f87da6,0,False,0.6098999977,0.6096999645,0.6104999781,0.656793654,0.6517121196,0.6539075971,-0.6534531116,-0.6565046906,-0.6552237868,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,27,10207,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,009aa27ee4492e13ced29c174ea749538f7cf176ef0980e766c7b999a69a3abb,780e2b0f1b7c2fbbc23d4f1ec00a3224856cc0be401b012275057bbe59669b63,0,False,0.6193999648,0.6161999702,0.6083999872,0.6615169048,0.6595900655,0.6488723159,-0.6515122056,-0.6520096064,-0.658757627,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,28,10208,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,04e795cb1ef902282fecff0b642e8c05c59ae4e403533ba7e8c27b30fc66b573,47420d0fdd31e182e5240cea92835d728177a9a6b438a38052dba95a65c1064f,0,False,0.6173999906,0.6117999554,0.6169999838,0.6662592888,0.6500184536,0.6568327546,-0.6488406658,-0.6587479115,-0.6546092629,new_control,all_active_star,full_bp,3
aligned_all_active_star_bp,point_dendrite_credit_runs/journal_point_credit_aligned_all_active_star_bp_20260813003554,29,10209,aligned,,,,3,2x1x2,,,,66178,66178,14336,21760,2944,449f0fb2db935c425ec7f3e53e06c27e5bdbfbc7915e24e30a6a55f8e1c1c21b,10fa25484830472de2668b6cced62e89afe0186cf29b093152b8f561e2f3b929,0,False,0.6171000004,0.6117999554,0.6072999835,0.6566637754,0.6522009373,0.6511157751,-0.6547272205,-0.6563764215,-0.6564833522,new_control,all_active_star,full_bp,3
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,0,10200,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,3b994e963f73b1c96f3710e3341765aef017a822edb59161efc91f15c2bff0de,ec1d2ed3a0567dbc31bf1c63cc953550a34b97283e4c6a6f100abdab0ec2ca84,0,False,0.6107999682,0.6093999743,0.6065999866,0.6601730585,0.6586433053,0.650313139,-0.6521525383,-0.6526067257,-0.6570191979,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,1,10201,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,8422232ada90279761930c590abdd4219e0f1ab99380b2a7a57d28c50e9b8848,170fed31373410cde9ff664415b94293dd56d3d068c245ea556eb3aed683b502,0,False,0.6220999956,0.6103999615,0.6130999923,0.67198807,0.6545664072,0.6548469067,-0.6457543969,-0.655559659,-0.6555856466,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,2,10202,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,5d34653ecaf7279557c2ef41405ae7624971e470faab11b84e808040ccec5f2b,b55668ce14dde7f2a2833451524c88f3eb97bf0de2e2170e8ecb3e888eb2ca38,0,False,0.6143999696,0.6117999554,0.6161999702,0.6639114022,0.6549850106,0.656226933,-0.6496126056,-0.6551901102,-0.6553223729,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,3,10203,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,0c060a0c2568f91133f67f3a81b1ed9033063b910a8e848ff58ed280f82d9dd0,262bbe94463d6a6b5e8e8ce30023407fdef45649af53359df7a6f1fbb8626e1e,0,False,0.621999979,0.6137999892,0.6110999584,0.6651323438,0.6597002149,0.6515281796,-0.6499889493,-0.6535267234,-0.6569716334,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,4,10204,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,584da76606ef49d542d6973f6966e64924f8b2ae9c6a4afa055b8478001676a4,b526bb40cbc6215c768474ab58fb69c752680ccfafdafdda4bc5d5c731e66add,0,False,0.6255999804,0.6119999886,0.6007999778,0.6695988774,0.6537039876,0.6442609429,-0.6484431624,-0.6558999419,-0.6603421569,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,5,10205,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,188c7fbcfc1512f93352468c8ff5b9b08f2f21bae62d5a561429c1d60966fbec,e0ccdf4078fd9f2e9154de51dd1efc2ab6af1c52c3a8b4d88e84ad563d618431,0,False,0.611199975,0.6006000042,0.6085999608,0.6593438983,0.6433423758,0.654440403,-0.6528839469,-0.6603383422,-0.6554926038,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,6,10206,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,c9427d312262a52ca658698d7aab9d66b81ec2dab32ecb6b87624c556424ba72,dd63faa8092a8c56025a8258a7c2d801d2c3ada5e282018b7dc8d084f870b0b8,0,False,0.6096000075,0.6100000143,0.6096000075,0.6567751169,0.6517148614,0.6537941694,-0.6534636617,-0.65651685,-0.6552648544,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,7,10207,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,9a1603893d4a6be6811c26993953244713754eb92d2eeb765dbf9790866e40bb,652d5c3945a6762d892e7f5c7797694421519f9cd6908963b1b86473b3da9c5d,0,False,0.6204999685,0.6161999702,0.6092000008,0.6615561247,0.6595342159,0.6488029361,-0.651491642,-0.6520333886,-0.6587904692,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,8,10208,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,be96ae689942428a634e1635ddc167ef3067ad0573ca10bf7d59ea58a48deaa6,57b172f4bea6c3c3b59eb9d646ca98e835e9e1cd120f91ce1ee7ac0a3cc89d45,0,False,0.6166999936,0.6117999554,0.6168999672,0.6662791967,0.6501182318,0.6567456126,-0.6488423944,-0.6586652398,-0.6546445489,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,9,10209,aligned,,,,1,8,,,,66178,66178,14336,21760,2944,22f835af8d7991fae547f7f3094aac81bf58fbf3d36ed7b14a28f724dbd624e7,a9bc9128d572d606cbebcf2267887450d187f93fc941e14278f94c49fc0ce87c,0,False,0.6161000133,0.6114999652,0.60649997,0.6566537023,0.6522346139,0.6511027217,-0.6547051668,-0.6563213468,-0.6565146446,new_control,serial_tree,soma_broadcast_bp,1
aligned_soma_broadcast_bp,point_dendrite_credit_runs/journal_point_credit_aligned_soma_broadcast_bp_20260813003556,10,10200,aligned,,,,2,2x3,,,,66178,66178,14336,21760,2944,5a7c27909ca337d99ab846b0598b5f92679ded75d71bd346475ecf8899b0fd5d,dd85581f2d04ac898fda5609c3bbda342ed138c2e99a58f3d9dfe6d741284c77,0,False,0.6872000098,0.6850000024,0.6809999943,0.7519984245,0.7482175827,0.744276464,-0.5912616849,-0.5941540003,-0.5966331363,new_control,serial_tree,soma_broadcast_bp,2
