index,arm,depth,seed,best_epoch,best_loss,elapsed_seconds,epoch,patience_counter,train_loss,valid_loss
0,broadcast_autograd_bp_recipe,3,10200,31,0.6332793199539185,18.862805036944337,31,0,0.6335253551602363,0.6332793199539185
0,broadcast_autograd_bp_recipe,3,10200,31,0.6332793199539185,19.376338040921837,32,1,0.634484301507473,0.6347491054534912
0,broadcast_autograd_bp_recipe,3,10200,33,0.6310586079597473,19.905525820911862,33,0,0.6384329527616501,0.6310586079597473
0,broadcast_autograd_bp_recipe,3,10200,34,0.6296691287994385,20.613854678929783,34,0,0.6314155235886574,0.6296691287994385
0,broadcast_autograd_bp_recipe,3,10200,35,0.6287615039825439,21.13659796200227,35,0,0.6293867960572243,0.6287615039825439
0,broadcast_autograd_bp_recipe,3,10200,36,0.6279742755889892,21.65621108293999,36,0,0.6293550804257393,0.6279742755889892
0,broadcast_autograd_bp_recipe,3,10200,36,0.6279742755889892,22.16593155497685,37,1,0.6273858159780502,0.6283608131408691
0,broadcast_autograd_bp_recipe,3,10200,36,0.6279742755889892,22.678081867983565,38,2,0.6276779741048812,0.6280573397636413
0,broadcast_autograd_bp_recipe,3,10200,39,0.6246752089500427,23.198369006975554,39,0,0.6266580581665039,0.6246752089500427
0,broadcast_autograd_bp_recipe,3,10200,40,0.624433111000061,23.721365199889988,40,0,0.6249200344085694,0.624433111000061
0,broadcast_autograd_bp_recipe,3,10200,41,0.6237230080604553,24.240631552995183,41,0,0.6260166734457016,0.6237230080604553
0,broadcast_autograd_bp_recipe,3,10200,42,0.622344245147705,24.76157135597896,42,0,0.6232544407248497,0.622344245147705
0,broadcast_autograd_bp_recipe,3,10200,43,0.6212342045783996,25.283332154969685,43,0,0.6229455888271331,0.6212342045783996
0,broadcast_autograd_bp_recipe,3,10200,43,0.6212342045783996,25.794633668963797,44,1,0.6223972424864769,0.6213225611686707
0,broadcast_autograd_bp_recipe,3,10200,45,0.620296977519989,26.31390365900006,45,0,0.622735196352005,0.620296977519989
0,broadcast_autograd_bp_recipe,3,10200,46,0.6190595537185669,26.834127900889143,46,0,0.6198386937379837,0.6190595537185669
0,broadcast_autograd_bp_recipe,3,10200,46,0.6190595537185669,27.346239386941306,47,1,0.6188675567507744,0.6193121404647827
0,broadcast_autograd_bp_recipe,3,10200,48,0.6172705268859864,27.87172171799466,48,0,0.619997376203537,0.6172705268859864
0,broadcast_autograd_bp_recipe,3,10200,49,0.6166162019729614,28.39172689500265,49,0,0.6162651374936103,0.6166162019729614
0,broadcast_autograd_bp_recipe,3,10200,50,0.6154637699127197,28.914285340928473,50,0,0.6166736736893654,0.6154637699127197
0,broadcast_autograd_bp_recipe,3,10200,51,0.6151597431182861,29.432905313908122,51,0,0.617067527770996,0.6151597431182861
0,broadcast_autograd_bp_recipe,3,10200,52,0.613542315864563,29.95049360289704,52,0,0.6165451824665069,0.613542315864563
0,broadcast_autograd_bp_recipe,3,10200,52,0.613542315864563,30.46002078289166,53,1,0.6129110977053642,0.6140691352844239
0,broadcast_autograd_bp_recipe,3,10200,54,0.6125652793884278,30.98197838291526,54,0,0.6126802757382392,0.6125652793884278
0,broadcast_autograd_bp_recipe,3,10200,54,0.6125652793884278,31.497271689935587,55,1,0.6131055578589439,0.61348205909729
0,broadcast_autograd_bp_recipe,3,10200,56,0.6109411443710328,32.0163070790004,56,0,0.6126460313796998,0.6109411443710328
0,broadcast_autograd_bp_recipe,3,10200,57,0.6091589634895325,32.54355910397135,57,0,0.6109800860285759,0.6091589634895325
0,broadcast_autograd_bp_recipe,3,10200,57,0.6091589634895325,33.252601865911856,58,1,0.611286997795105,0.6102082560539246
0,broadcast_autograd_bp_recipe,3,10200,59,0.6079286920547485,33.77288170391694,59,0,0.6096885204315186,0.6079286920547485
0,broadcast_autograd_bp_recipe,3,10200,60,0.6065990539550781,34.293094860971905,60,0,0.6063416540622711,0.6065990539550781
0,broadcast_autograd_bp_recipe,3,10200,61,0.6048201056480408,34.812916145892814,61,0,0.6047699004411697,0.6048201056480408
0,broadcast_autograd_bp_recipe,3,10200,61,0.6048201056480408,35.33428226597607,62,1,0.6037307947874069,0.6048369776725769
0,broadcast_autograd_bp_recipe,3,10200,63,0.6026473377227783,35.863070484949276,63,0,0.6078054040670395,0.6026473377227783
0,broadcast_autograd_bp_recipe,3,10200,63,0.6026473377227783,36.38719477097038,64,1,0.6072601810097694,0.6029529790878296
0,broadcast_autograd_bp_recipe,3,10200,65,0.6015703653335571,36.912370002944954,65,0,0.6023942962288856,0.6015703653335571
0,broadcast_autograd_bp_recipe,3,10200,66,0.5997562232971192,37.432567002950236,66,0,0.6034310728311538,0.5997562232971192
0,broadcast_autograd_bp_recipe,3,10200,66,0.5997562232971192,37.94271532294806,67,1,0.6019336864352226,0.6028440288543702
0,broadcast_autograd_bp_recipe,3,10200,68,0.5982202131271362,38.46237742889207,68,0,0.6011835157871246,0.5982202131271362
0,broadcast_autograd_bp_recipe,3,10200,69,0.596827324104309,38.985519964946434,69,0,0.6000150918960572,0.596827324104309
0,broadcast_autograd_bp_recipe,3,10200,70,0.5963797185897827,39.50167063600384,70,0,0.5984576314687728,0.5963797185897827
0,broadcast_autograd_bp_recipe,3,10200,71,0.5947059697151184,40.020249008899555,71,0,0.5938919171690941,0.5947059697151184
0,broadcast_autograd_bp_recipe,3,10200,72,0.5932677345275879,40.53977512894198,72,0,0.5934019759297371,0.5932677345275879
0,broadcast_autograd_bp_recipe,3,10200,73,0.5924353595733642,41.06041681196075,73,0,0.5935042008757592,0.5924353595733642
0,broadcast_autograd_bp_recipe,3,10200,74,0.5901892537117004,41.58003181696404,74,0,0.5901143044233322,0.5901892537117004
0,broadcast_autograd_bp_recipe,3,10200,75,0.5898524303436279,42.10177859594114,75,0,0.5898027271032333,0.5898524303436279
0,broadcast_autograd_bp_recipe,3,10200,76,0.5873778936386108,42.620304541895166,76,0,0.5912975564599037,0.5873778936386108
0,broadcast_autograd_bp_recipe,3,10200,76,0.5873778936386108,43.13192984694615,77,1,0.5882898032665252,0.5876585938453674
0,broadcast_autograd_bp_recipe,3,10200,78,0.5851813550949096,43.65530553692952,78,0,0.5867992505431175,0.5851813550949096
0,broadcast_autograd_bp_recipe,3,10200,78,0.5851813550949096,44.17025400092825,79,1,0.5837885320186615,0.5867152551651001
0,broadcast_autograd_bp_recipe,3,10200,78,0.5851813550949096,44.682996830902994,80,2,0.5837366282939911,0.5858507136344909
0,broadcast_autograd_bp_recipe,3,10200,81,0.5833812595367431,45.20823254692368,81,0,0.5821707651019097,0.5833812595367431
0,broadcast_autograd_bp_recipe,3,10200,82,0.5792125746726989,45.72553720395081,82,0,0.5812173128128052,0.5792125746726989
0,broadcast_autograd_bp_recipe,3,10200,82,0.5792125746726989,46.395213774987496,83,1,0.57911386936903,0.5792520480155945
0,broadcast_autograd_bp_recipe,3,10200,84,0.5764691395759582,46.91745103395078,84,0,0.5795116648077965,0.5764691395759582
0,broadcast_autograd_bp_recipe,3,10200,85,0.574749195098877,47.43861565599218,85,0,0.5760826483368874,0.574749195098877
0,broadcast_autograd_bp_recipe,3,10200,86,0.5741111563682556,47.95933161594439,86,0,0.5745341286063195,0.5741111563682556
0,broadcast_autograd_bp_recipe,3,10200,87,0.5727944975852967,48.48061945789959,87,0,0.5723133563995362,0.5727944975852967
0,broadcast_autograd_bp_recipe,3,10200,88,0.569883690738678,49.00774485198781,88,0,0.5705923050642013,0.569883690738678
0,broadcast_autograd_bp_recipe,3,10200,89,0.568703692817688,49.53043775400147,89,0,0.5706478074193001,0.568703692817688
0,broadcast_autograd_bp_recipe,3,10200,90,0.5674191930770874,50.057144281920046,90,0,0.5700436383485794,0.5674191930770874
0,broadcast_autograd_bp_recipe,3,10200,91,0.5649095508575439,50.58273379690945,91,0,0.5679445430636406,0.5649095508575439
0,broadcast_autograd_bp_recipe,3,10200,91,0.5649095508575439,51.0965584279038,92,1,0.5662113651633263,0.5651020524978637
0,broadcast_autograd_bp_recipe,3,10200,93,0.5620332090377808,51.616900506895036,93,0,0.5672577232122421,0.5620332090377808
0,broadcast_autograd_bp_recipe,3,10200,93,0.5620332090377808,52.13025073194876,94,1,0.5597085647284985,0.5628506180763244
0,broadcast_autograd_bp_recipe,3,10200,95,0.5596101768493652,52.65398882899899,95,0,0.5599666863679886,0.5596101768493652
0,broadcast_autograd_bp_recipe,3,10200,96,0.5567790580749512,53.18232977797743,96,0,0.5581090956926346,0.5567790580749512
0,broadcast_autograd_bp_recipe,3,10200,97,0.5550410660743713,53.709787111962214,97,0,0.5535522311925888,0.5550410660743713
0,broadcast_autograd_bp_recipe,3,10200,98,0.5532587362289428,54.24093131197151,98,0,0.5529014527797699,0.5532587362289428
0,broadcast_autograd_bp_recipe,3,10200,99,0.5514432853698731,54.77551882597618,99,0,0.5521247133612632,0.5514432853698731
0,broadcast_autograd_bp_recipe,3,10200,100,0.5497175811767578,55.29990456090309,100,0,0.55181275755167,0.5497175811767578
0,broadcast_autograd_bp_recipe,3,10200,100,0.5497175811767578,55.81987563392613,101,1,0.5497113421559334,0.5519292781829834
0,broadcast_autograd_bp_recipe,3,10200,102,0.5478064425468445,56.34423552895896,102,0,0.5519131720066071,0.5478064425468445
0,broadcast_autograd_bp_recipe,3,10200,103,0.5449010307312012,56.86827601294499,103,0,0.5497302249073982,0.5449010307312012
0,broadcast_autograd_bp_recipe,3,10200,104,0.5433852344512939,57.39247267891187,104,0,0.5439319059252739,0.5433852344512939
0,broadcast_autograd_bp_recipe,3,10200,105,0.5419827612876892,57.91303610696923,105,0,0.5415148757398128,0.5419827612876892
0,broadcast_autograd_bp_recipe,3,10200,106,0.5403359273910523,58.450322844902985,106,0,0.5419850692152977,0.5403359273910523
0,broadcast_autograd_bp_recipe,3,10200,107,0.5395989758491516,59.15687247388996,107,0,0.5409519821405411,0.5395989758491516
0,broadcast_autograd_bp_recipe,3,10200,108,0.5371152320861816,59.67961835197639,108,0,0.5376393586397171,0.5371152320861816
0,broadcast_autograd_bp_recipe,3,10200,109,0.536842081451416,60.22049282095395,109,0,0.535866667330265,0.536842081451416
0,broadcast_autograd_bp_recipe,3,10200,109,0.536842081451416,60.7324708289234,110,1,0.5350175768136978,0.5370575929641723
0,broadcast_autograd_bp_recipe,3,10200,111,0.5320156044006348,61.25230221997481,111,0,0.5330273389816285,0.5320156044006348
0,broadcast_autograd_bp_recipe,3,10200,112,0.5314917291641236,61.772275232942775,112,0,0.5333801135420799,0.5314917291641236
0,broadcast_autograd_bp_recipe,3,10200,113,0.5287231466293335,62.29161909897812,113,0,0.5328305587172508,0.5287231466293335
0,broadcast_autograd_bp_recipe,3,10200,114,0.5274431686401367,62.8138759318972,114,0,0.5307002291083336,0.5274431686401367
0,broadcast_autograd_bp_recipe,3,10200,115,0.5271622232437134,63.34598236589227,115,0,0.5266457363963127,0.5271622232437134
0,broadcast_autograd_bp_recipe,3,10200,116,0.5252664713859558,63.865945432917215,116,0,0.5231329202651978,0.5252664713859558
0,broadcast_autograd_bp_recipe,3,10200,116,0.5252664713859558,64.37777938996442,117,1,0.5226582944393158,0.5277441336631775
0,broadcast_autograd_bp_recipe,3,10200,118,0.5211756615638733,64.90272105799522,118,0,0.5236585184931755,0.5211756615638733
0,broadcast_autograd_bp_recipe,3,10200,119,0.5196261010169982,65.42284427094273,119,0,0.5233335748314858,0.5196261010169982
0,broadcast_autograd_bp_recipe,3,10200,120,0.5175864028930665,65.94248154293746,120,0,0.5169385872781277,0.5175864028930665
0,broadcast_autograd_bp_recipe,3,10200,121,0.5152521156311035,66.46795117296278,121,0,0.5169734567403793,0.5152521156311035
0,broadcast_autograd_bp_recipe,3,10200,122,0.5148219804763794,66.9896328439936,122,0,0.5170368924736977,0.5148219804763794
0,broadcast_autograd_bp_recipe,3,10200,122,0.5148219804763794,67.50311505398713,123,1,0.5146148473024368,0.5153071111679077
0,broadcast_autograd_bp_recipe,3,10200,124,0.5116795643806458,68.03075678599998,124,0,0.5145505048334599,0.5116795643806458
0,broadcast_autograd_bp_recipe,3,10200,124,0.5116795643806458,68.54049211298116,125,1,0.5098318122327328,0.5123152425765991
0,broadcast_autograd_bp_recipe,3,10200,126,0.5078860774993896,69.06004240689799,126,0,0.5106481321156024,0.5078860774993896
0,broadcast_autograd_bp_recipe,3,10200,127,0.5065136333465576,69.5834597479552,127,0,0.5054807670414447,0.5065136333465576
0,broadcast_autograd_bp_recipe,3,10200,128,0.5055986721038819,70.10282357688993,128,0,0.507193474471569,0.5055986721038819
0,broadcast_autograd_bp_recipe,3,10200,129,0.5036200105667115,70.62235274491832,129,0,0.5044773437082768,0.5036200105667115
0,broadcast_autograd_bp_recipe,3,10200,130,0.5028008431434632,71.14675497589633,130,0,0.5007393941283226,0.5028008431434632
0,broadcast_autograd_bp_recipe,3,10200,130,0.5028008431434632,71.83125612000003,131,1,0.49992265850305556,0.5039423970222473
0,broadcast_autograd_bp_recipe,3,10200,132,0.4995815829277039,72.35119629395194,132,0,0.5012767843902111,0.4995815829277039
0,broadcast_autograd_bp_recipe,3,10200,133,0.49787329540252684,72.87122223095503,133,0,0.4968136504292488,0.49787329540252684
0,broadcast_autograd_bp_recipe,3,10200,134,0.4957926685333252,73.39247128996067,134,0,0.4965138867497444,0.4957926685333252
0,broadcast_autograd_bp_recipe,3,10200,135,0.4942183406829834,73.91440153389703,135,0,0.4944610245525837,0.4942183406829834
0,broadcast_autograd_bp_recipe,3,10200,135,0.4942183406829834,74.42851446894929,136,1,0.49595005065202713,0.4944139263153076
0,broadcast_autograd_bp_recipe,3,10200,137,0.49149186210632323,74.95401111198589,137,0,0.4927005313336849,0.49149186210632323
0,broadcast_autograd_bp_recipe,3,10200,138,0.49028977546691893,75.4873645369662,138,0,0.4927937164902687,0.49028977546691893
0,broadcast_autograd_bp_recipe,3,10200,139,0.4883120584487915,76.00720181292854,139,0,0.4914318688213825,0.4883120584487915
0,broadcast_autograd_bp_recipe,3,10200,140,0.48825092878341675,76.52692321990617,140,0,0.4867050476372242,0.48825092878341675
0,broadcast_autograd_bp_recipe,3,10200,141,0.48752664756774905,77.0477031529881,141,0,0.48589904606342316,0.48752664756774905
0,broadcast_autograd_bp_recipe,3,10200,142,0.48632842807769777,77.56685394200031,142,0,0.48595470264554025,0.48632842807769777
0,broadcast_autograd_bp_recipe,3,10200,143,0.48352214584350584,78.08613569790032,143,0,0.4843154713511467,0.48352214584350584
0,broadcast_autograd_bp_recipe,3,10200,144,0.4819856117248535,78.6043687548954,144,0,0.48229692354798315,0.4819856117248535
0,broadcast_autograd_bp_recipe,3,10200,145,0.4798146265029907,79.12320397491567,145,0,0.4811599895358086,0.4798146265029907
0,broadcast_autograd_bp_recipe,3,10200,146,0.4788888681411743,79.64222964888904,146,0,0.4784359335899353,0.4788888681411743
0,broadcast_autograd_bp_recipe,3,10200,147,0.477349115562439,80.16058302891906,147,0,0.48218736946582796,0.477349115562439
0,broadcast_autograd_bp_recipe,3,10200,148,0.4763097616195679,80.67931206291541,148,0,0.47905072048306463,0.4763097616195679
0,broadcast_autograd_bp_recipe,3,10200,149,0.475245383644104,81.19918510795105,149,0,0.47475849390029906,0.475245383644104
0,broadcast_autograd_bp_recipe,3,10200,150,0.47359656047821047,81.71860883489717,150,0,0.47516375333070754,0.47359656047821047
0,broadcast_autograd_bp_recipe,3,10200,151,0.47238676633834836,82.2390079619363,151,0,0.4697712428867817,0.47238676633834836
0,broadcast_autograd_bp_recipe,3,10200,152,0.47198232831954956,82.75876229791902,152,0,0.4717635355889797,0.47198232831954956
0,broadcast_autograd_bp_recipe,3,10200,153,0.469468941116333,83.27920006692875,153,0,0.46939587891101836,0.469468941116333
0,broadcast_autograd_bp_recipe,3,10200,154,0.46816181631088255,83.79746490495745,154,0,0.4672412060201168,0.46816181631088255
0,broadcast_autograd_bp_recipe,3,10200,155,0.46631367149353026,84.31422524596564,155,0,0.4685449294745922,0.46631367149353026
0,broadcast_autograd_bp_recipe,3,10200,156,0.46528265886306763,84.98234730190597,156,0,0.46615650355815885,0.46528265886306763
0,broadcast_autograd_bp_recipe,3,10200,157,0.46387489342689514,85.5011461529648,157,0,0.4626314416527748,0.46387489342689514
0,broadcast_autograd_bp_recipe,3,10200,158,0.46233138341903685,86.01976578694303,158,0,0.46481915935873985,0.46233138341903685
0,broadcast_autograd_bp_recipe,3,10200,159,0.46116996741294863,86.53922666993458,159,0,0.46259879469871523,0.46116996741294863
0,broadcast_autograd_bp_recipe,3,10200,160,0.4609130370616913,87.06142805097625,160,0,0.4615720182657242,0.4609130370616913
0,broadcast_autograd_bp_recipe,3,10200,161,0.458621875333786,87.58596769697033,161,0,0.46351031884551047,0.458621875333786
0,broadcast_autograd_bp_recipe,3,10200,162,0.45762928109169004,88.1047095619142,162,0,0.46272777020931244,0.45762928109169004
0,broadcast_autograd_bp_recipe,3,10200,163,0.45716397614479065,88.62680523295421,163,0,0.4579907923936844,0.45716397614479065
0,broadcast_autograd_bp_recipe,3,10200,164,0.455081663274765,89.15546093892772,164,0,0.45792499631643296,0.455081663274765
0,broadcast_autograd_bp_recipe,3,10200,165,0.45410933055877684,89.67451442498714,165,0,0.4543487340211868,0.45410933055877684
0,broadcast_autograd_bp_recipe,3,10200,166,0.45253885469436644,90.20472873491235,166,0,0.45286538898944856,0.45253885469436644
0,broadcast_autograd_bp_recipe,3,10200,167,0.4512687588691711,90.72465402493253,167,0,0.4520593613386154,0.4512687588691711
0,broadcast_autograd_bp_recipe,3,10200,168,0.44970330486297605,91.24650718492921,168,0,0.45246731787919997,0.44970330486297605
0,broadcast_autograd_bp_recipe,3,10200,168,0.44970330486297605,91.75968155893497,169,1,0.45019506141543386,0.450007932472229
0,broadcast_autograd_bp_recipe,3,10200,170,0.44714248609542845,92.2780453839805,170,0,0.4491374932229519,0.44714248609542845
0,broadcast_autograd_bp_recipe,3,10200,171,0.44599052772521974,92.79976022196934,171,0,0.4459596075117588,0.44599052772521974
0,broadcast_autograd_bp_recipe,3,10200,171,0.44599052772521974,93.3221395999426,172,1,0.44493569880723954,0.4473443024635315
0,broadcast_autograd_bp_recipe,3,10200,173,0.44352141613960266,93.84435541299172,173,0,0.4473665103316307,0.44352141613960266
0,broadcast_autograd_bp_recipe,3,10200,174,0.4420119750976563,94.367714164895,174,0,0.44208892434835434,0.4420119750976563
0,broadcast_autograd_bp_recipe,3,10200,174,0.4420119750976563,94.88192366494332,175,1,0.44019180685281756,0.4438367250919342
0,broadcast_autograd_bp_recipe,3,10200,176,0.44052486972808835,95.40317204094026,176,0,0.44251386299729345,0.44052486972808835
0,broadcast_autograd_bp_recipe,3,10200,176,0.44052486972808835,95.91757165489253,177,1,0.44005644470453265,0.4414114026069641
0,broadcast_autograd_bp_recipe,3,10200,178,0.4398873638629913,96.43818784598261,178,0,0.43896719068288803,0.4398873638629913
0,broadcast_autograd_bp_recipe,3,10200,179,0.4359907904624939,96.96106338198297,179,0,0.43815090879797935,0.4359907904624939
0,broadcast_autograd_bp_recipe,3,10200,180,0.4353446551322937,97.6431413339451,180,0,0.43564446941018103,0.4353446551322937
0,broadcast_autograd_bp_recipe,3,10200,181,0.43420408992767334,98.22740316099953,181,0,0.43447570204734803,0.43420408992767334
0,broadcast_autograd_bp_recipe,3,10200,182,0.43283199667930605,98.74786731193308,182,0,0.4358356542885303,0.43283199667930605
0,broadcast_autograd_bp_recipe,3,10200,182,0.43283199667930605,99.2631626239745,183,1,0.4327146947383881,0.43648398499488833
0,broadcast_autograd_bp_recipe,3,10200,184,0.43017903356552123,99.78610514395405,184,0,0.4305930010974407,0.43017903356552123
0,broadcast_autograd_bp_recipe,3,10200,185,0.4293198411464691,100.30799120489974,185,0,0.43026540502905847,0.4293198411464691
0,broadcast_autograd_bp_recipe,3,10200,185,0.4293198411464691,100.83106354589108,186,1,0.42886594161391256,0.429511523771286
0,broadcast_autograd_bp_recipe,3,10200,187,0.4267195315361023,101.36170699296053,187,0,0.4282144710421562,0.4267195315361023
0,broadcast_autograd_bp_recipe,3,10200,188,0.4254476007938385,101.88456547295209,188,0,0.42932476550340654,0.4254476007938385
0,broadcast_autograd_bp_recipe,3,10200,188,0.4254476007938385,102.39848306390923,189,1,0.4271935999393463,0.42551194949150084
0,broadcast_autograd_bp_recipe,3,10200,190,0.4244108753204346,102.92260623292532,190,0,0.42539340183138846,0.4244108753204346
0,broadcast_autograd_bp_recipe,3,10200,190,0.4244108753204346,103.43747602589428,191,1,0.4231226406991482,0.42488393807411196
0,broadcast_autograd_bp_recipe,3,10200,192,0.4228957743167877,103.96273081295658,192,0,0.4238310843706131,0.4228957743167877
0,broadcast_autograd_bp_recipe,3,10200,193,0.4199827283382416,104.48220049694646,193,0,0.42025662437081335,0.4199827283382416
0,broadcast_autograd_bp_recipe,3,10200,193,0.4199827283382416,105.00113409594633,194,1,0.4208859451115131,0.4204981352329254
0,broadcast_autograd_bp_recipe,3,10200,193,0.4199827283382416,105.5162511599483,195,2,0.4177557654678822,0.42035290565490724
0,broadcast_autograd_bp_recipe,3,10200,196,0.419318804359436,106.03948842792306,196,0,0.41826596260070803,0.419318804359436
0,broadcast_autograd_bp_recipe,3,10200,197,0.4159188054084778,106.56235187489074,197,0,0.4161500662565231,0.4159188054084778
0,broadcast_autograd_bp_recipe,3,10200,198,0.4147223687171936,107.08332900493406,198,0,0.41472774371504784,0.4147223687171936
0,broadcast_autograd_bp_recipe,3,10200,198,0.4147223687171936,107.59905062697362,199,1,0.4153983429074287,0.41492079811096194
0,broadcast_autograd_bp_recipe,3,10200,200,0.41229826741218567,108.12676675291732,200,0,0.41437661200761794,0.41229826741218567
0,broadcast_autograd_bp_recipe,3,10200,201,0.4118182810783386,108.64843533199746,201,0,0.41372393891215326,0.4118182810783386
0,broadcast_autograd_bp_recipe,3,10200,202,0.41042467937469485,109.17028284398839,202,0,0.40967157408595084,0.41042467937469485
0,broadcast_autograd_bp_recipe,3,10200,202,0.41042467937469485,109.68526802398264,203,1,0.40971969738602637,0.41203212203979495
0,broadcast_autograd_bp_recipe,3,10200,204,0.407917592716217,110.37198009097483,204,0,0.40862935334444045,0.407917592716217
0,broadcast_autograd_bp_recipe,3,10200,205,0.406899684047699,110.90153689391445,205,0,0.4098986618220806,0.406899684047699
0,broadcast_autograd_bp_recipe,3,10200,206,0.4056630769252777,111.4281082249945,206,0,0.4064533390104771,0.4056630769252777
0,broadcast_autograd_bp_recipe,3,10200,207,0.4047187976837158,111.94938009395264,207,0,0.40622634068131447,0.4047187976837158
0,broadcast_autograd_bp_recipe,3,10200,208,0.4033954184532165,112.46884583996143,208,0,0.4037850618362427,0.4033954184532165
0,broadcast_autograd_bp_recipe,3,10200,209,0.40261359481811526,112.98872888297774,209,0,0.4035942055284977,0.40261359481811526
0,broadcast_autograd_bp_recipe,3,10200,210,0.40200647363662717,113.50646504992619,210,0,0.405208270996809,0.40200647363662717
0,broadcast_autograd_bp_recipe,3,10200,210,0.40200647363662717,114.02178474294487,211,1,0.40270065441727637,0.40209008960723874
0,broadcast_autograd_bp_recipe,3,10200,212,0.3993930793762207,114.542149207904,212,0,0.39982663840055466,0.3993930793762207
0,broadcast_autograd_bp_recipe,3,10200,213,0.3987930028915405,115.06315903097857,213,0,0.3977530673146248,0.3987930028915405
0,broadcast_autograd_bp_recipe,3,10200,214,0.3972720007896423,115.58375712495763,214,0,0.39996367841959,0.3972720007896423
0,broadcast_autograd_bp_recipe,3,10200,214,0.3972720007896423,116.09617695899215,215,1,0.3978641591966152,0.39909047231674194
0,broadcast_autograd_bp_recipe,3,10200,216,0.3955868881702423,116.61689791898243,216,0,0.39516179263591766,0.3955868881702423
0,broadcast_autograd_bp_recipe,3,10200,217,0.3943482003211975,117.13836509396788,217,0,0.3945288576185703,0.3943482003211975
0,broadcast_autograd_bp_recipe,3,10200,217,0.3943482003211975,117.65271827194374,218,1,0.3959420770406723,0.39638440103530886
