stage,index,architecture,arm,multiplier,seed,best_epoch,best_loss,elapsed_seconds,epoch,train_loss,valid_loss,execution_stage
development,38,shunting,decoder_only,0.3,50202,31,2.2301602007548014,33.45054112095386,31,2.2310887980968395,2.2301602007548014,
development,38,shunting,decoder_only,0.3,50202,32,2.227473956425985,34.28916856797878,32,2.229250077237474,2.227473956425985,
development,38,shunting,decoder_only,0.3,50202,33,2.224823418299357,35.127878065919504,33,2.2266387318043,2.224823418299357,
development,38,shunting,decoder_only,0.3,50202,34,2.223326281865438,36.12177127692848,34,2.2244442079929594,2.223326281865438,
development,38,shunting,decoder_only,0.3,50202,35,2.221747116088867,36.96970460691955,35,2.221900767468392,2.221747116088867,
development,38,shunting,decoder_only,0.3,50202,36,2.2178792298634846,37.80538253695704,36,2.2197931104518,2.2178792298634846,
development,38,shunting,decoder_only,0.3,50202,37,2.216454566319784,38.64362723589875,37,2.217558967306259,2.216454566319784,
development,38,shunting,decoder_only,0.3,50202,38,2.2138875325520835,39.479355884948745,38,2.215005302682836,2.2138875325520835,
development,38,shunting,decoder_only,0.3,50202,39,2.211456169128418,40.31966773595195,39,2.21275380317201,2.211456169128418,
development,38,shunting,decoder_only,0.3,50202,40,2.2097378775278727,41.16701106890105,40,2.2106263967270547,2.2097378775278727,
development,38,shunting,decoder_only,0.3,50202,41,2.2083741111755373,42.00555525696837,41,2.208421837776265,2.2083741111755373,
development,38,shunting,decoder_only,0.3,50202,42,2.204460037867228,42.96889562893193,42,2.206683998412274,2.204460037867228,
development,38,shunting,decoder_only,0.3,50202,43,2.203820209503174,43.80880455090664,43,2.2036886126437087,2.203820209503174,
development,38,shunting,decoder_only,0.3,50202,44,2.2000133997599285,44.64658410300035,44,2.201688918661564,2.2000133997599285,
development,38,shunting,decoder_only,0.3,50202,45,2.1976160392761237,45.49851027689874,45,2.199196511126579,2.1976160392761237,
development,38,shunting,decoder_only,0.3,50202,46,2.195870084762573,46.33903458691202,46,2.197346679707791,2.195870084762573,
development,38,shunting,decoder_only,0.3,50202,47,2.193478912989298,47.17739277600776,47,2.1949457285252025,2.193478912989298,
development,38,shunting,decoder_only,0.3,50202,48,2.1916844444274903,48.03931702091359,48,2.19252994719972,2.1916844444274903,
development,38,shunting,decoder_only,0.3,50202,49,2.188488035202026,49.03312650194857,49,2.190239541074063,2.188488035202026,
development,38,shunting,decoder_only,0.3,50202,50,2.1875282662709554,49.87104491190985,50,2.1881739801548896,2.1875282662709554,
development,38,shunting,decoder_only,0.3,50202,51,2.185644777297973,50.70821774599608,51,2.186041975274999,2.185644777297973,
development,38,shunting,decoder_only,0.3,50202,52,2.1828378124237062,51.584211844950914,52,2.1839015610674597,2.1828378124237062,
development,38,shunting,decoder_only,0.3,50202,53,2.180097434361776,52.42792792292312,53,2.181247664258835,2.180097434361776,
development,38,shunting,decoder_only,0.3,50202,54,2.178981280008952,53.26706225797534,54,2.178915557709146,2.178981280008952,
development,38,shunting,decoder_only,0.3,50202,55,2.1755065898895265,54.112707088002935,55,2.177080323087408,2.1755065898895265,
development,38,shunting,decoder_only,0.3,50202,56,2.173820990244548,55.07616921898443,56,2.1748937000619604,2.173820990244548,
development,38,shunting,decoder_only,0.3,50202,57,2.171768840789795,55.91351984196808,57,2.17246771619675,2.171768840789795,
development,38,shunting,decoder_only,0.3,50202,58,2.169168935775757,56.75529344694223,58,2.1704092203302587,2.169168935775757,
development,38,shunting,decoder_only,0.3,50202,59,2.167167425791422,57.6111306269886,59,2.1683792624067757,2.167167425791422,
development,38,shunting,decoder_only,0.3,50202,60,2.164836493174235,58.44887282792479,60,2.165802261930831,2.164836493174235,
development,38,shunting,decoder_only,0.3,50202,61,2.1619962603251137,59.28605669096578,61,2.1634989799337183,2.1619962603251137,
development,38,shunting,decoder_only,0.3,50202,62,2.1601422170003257,60.142323128995486,62,2.16145835911974,2.1601422170003257,
development,38,shunting,decoder_only,0.3,50202,63,2.158966522216797,61.170322604011744,63,2.159177258927772,2.158966522216797,
development,38,shunting,decoder_only,0.3,50202,64,2.156972535451253,62.012937564984895,64,2.157136281754108,2.156972535451253,
development,38,shunting,decoder_only,0.3,50202,65,2.153760599772136,62.849438291974366,65,2.154887947630375,2.153760599772136,
development,38,shunting,decoder_only,0.3,50202,66,2.1515990479787197,63.68828967795707,66,2.152733991754816,2.1515990479787197,
development,38,shunting,decoder_only,0.3,50202,67,2.149713321050008,64.52550796093419,67,2.1506854435230824,2.149713321050008,
development,38,shunting,decoder_only,0.3,50202,68,2.147313672383626,65.36594511196017,68,2.148457459946896,2.147313672383626,
development,38,shunting,decoder_only,0.3,50202,69,2.1460638529459635,66.20223380893003,69,2.146288364491564,2.1460638529459635,
development,38,shunting,decoder_only,0.3,50202,70,2.1425950705210366,67.04837771691382,70,2.1440242782552192,2.1425950705210366,
development,38,shunting,decoder_only,0.3,50202,71,2.140502175649007,68.03089802293107,71,2.1419993727765183,2.140502175649007,
development,38,shunting,decoder_only,0.3,50202,72,2.1376836547851563,68.86773533700034,72,2.1396541557413467,2.1376836547851563,
development,38,shunting,decoder_only,0.3,50202,73,2.136072453816732,69.70766376995016,73,2.1374326031258764,2.136072453816732,
development,38,shunting,decoder_only,0.3,50202,74,2.133927106221517,70.54704163398128,74,2.135116159915924,2.133927106221517,
development,38,shunting,decoder_only,0.3,50202,75,2.1313012924194337,71.3843583369162,75,2.133222724529023,2.1313012924194337,
development,38,shunting,decoder_only,0.3,50202,76,2.128924031575521,72.22670805000234,76,2.1312015716065758,2.128924031575521,
development,38,shunting,decoder_only,0.3,50202,77,2.128370613733928,73.06571393599734,77,2.1289110564171,2.128370613733928,
development,38,shunting,decoder_only,0.3,50202,78,2.1279770545959478,74.0260111199459,78,2.1267208799402764,2.1279770545959478,
development,38,shunting,decoder_only,0.3,50202,79,2.122885350545247,74.86322549392935,79,2.1249231011309524,2.122885350545247,
development,38,shunting,decoder_only,0.3,50202,80,2.12100506401062,75.70106617396232,80,2.122482646018901,2.12100506401062,
development,38,shunting,decoder_only,0.3,50202,81,2.119185316085816,76.53774384991266,81,2.120125031217616,2.119185316085816,
development,38,shunting,decoder_only,0.3,50202,82,2.11691139348348,77.38152042694855,82,2.118123134399982,2.11691139348348,
development,38,shunting,decoder_only,0.3,50202,83,2.11478763516744,78.22008090501186,83,2.116407880123625,2.11478763516744,
development,38,shunting,decoder_only,0.3,50202,84,2.113814606984457,79.05640953197144,84,2.1139957714588085,2.113814606984457,
development,38,shunting,decoder_only,0.3,50202,85,2.111125290552775,80.03501872299239,85,2.111965655012334,2.111125290552775,
development,38,shunting,decoder_only,0.3,50202,86,2.1084078273773192,80.8871353570139,86,2.1100211701494582,2.1084078273773192,
development,38,shunting,decoder_only,0.3,50202,87,2.1067554747263597,81.72411067096982,87,2.107883407714519,2.1067554747263597,
development,38,shunting,decoder_only,0.3,50202,88,2.1036393801371256,82.56716101092752,88,2.1054950090164835,2.1036393801371256,
development,38,shunting,decoder_only,0.3,50202,89,2.102312889099121,83.41483182297088,89,2.1034963181678283,2.102312889099121,
development,38,shunting,decoder_only,0.3,50202,90,2.100239102045695,84.26057550194673,90,2.101396314641262,2.100239102045695,
development,38,shunting,decoder_only,0.3,50202,91,2.0981245390574137,85.0983246929245,91,2.099196375684535,2.0981245390574137,
development,38,shunting,decoder_only,0.3,50202,92,2.0963656902313232,86.07205902400892,92,2.0971301324824068,2.0963656902313232,
development,38,shunting,decoder_only,0.3,50202,93,2.093995339711507,86.91232034494169,93,2.094799696130956,2.093995339711507,
development,38,shunting,decoder_only,0.3,50202,94,2.0907286389668784,87.74857549299486,94,2.092863479827313,2.0907286389668784,
development,38,shunting,decoder_only,0.3,50202,95,2.0894088840484617,88.58948852098547,95,2.0910086606411222,2.0894088840484617,
development,38,shunting,decoder_only,0.3,50202,96,2.087746588389079,89.42600457696244,96,2.088721298156901,2.087746588389079,
development,38,shunting,decoder_only,0.3,50202,97,2.08569509379069,90.28848123992792,97,2.0868180647809456,2.08569509379069,
development,38,shunting,decoder_only,0.3,50202,98,2.0841698462168377,91.12675959896296,98,2.0844690647531063,2.0841698462168377,
development,38,shunting,decoder_only,0.3,50202,99,2.0808920771280923,91.9719444909133,99,2.08272378495399,2.0808920771280923,
development,38,shunting,decoder_only,0.3,50202,100,2.079849354426066,92.93158440699337,100,2.080533011162535,2.079849354426066,
development,38,shunting,decoder_only,0.3,50202,101,2.0766908022562665,93.7689916699892,101,2.07837077277772,2.0766908022562665,
development,38,shunting,decoder_only,0.3,50202,102,2.0756092751820883,94.99527630698869,102,2.076529751432703,2.0756092751820883,
development,38,shunting,decoder_only,0.3,50202,103,2.072452985127767,95.8337469449034,103,2.0744149659542326,2.072452985127767,
development,38,shunting,decoder_only,0.3,50202,104,2.0712633565266927,96.67086310894229,104,2.072154013400382,2.0712633565266927,
development,38,shunting,decoder_only,0.3,50202,105,2.0683467241923013,97.5223999649752,105,2.070336562521914,2.0683467241923013,
development,38,shunting,decoder_only,0.3,50202,106,2.0672402509053547,98.35903734096792,106,2.068243796521045,2.0672402509053547,
development,38,shunting,decoder_only,0.3,50202,107,2.0644531339009604,99.31818275991829,107,2.066080835271389,2.0644531339009604,
development,38,shunting,decoder_only,0.3,50202,108,2.062304429372152,100.15530760295223,108,2.06401526293856,2.062304429372152,
development,38,shunting,decoder_only,0.3,50202,109,2.06092702738444,100.99445974896662,109,2.0617996416193374,2.06092702738444,
development,38,shunting,decoder_only,0.3,50202,110,2.058375421524048,101.84149599296506,110,2.0596152962522303,2.058375421524048,
development,38,shunting,decoder_only,0.3,50202,111,2.0579795455932617,102.68117567698935,111,2.058011332724957,2.0579795455932617,
development,38,shunting,decoder_only,0.3,50202,112,2.0544164244333905,103.52331530000085,112,2.055981258128552,2.0544164244333905,
development,38,shunting,decoder_only,0.3,50202,113,2.052756580352783,104.3634087719256,113,2.053561911938038,2.052756580352783,
development,38,shunting,decoder_only,0.3,50202,114,2.051351545969645,105.34109586698467,114,2.0515629598434937,2.051351545969645,
development,38,shunting,decoder_only,0.3,50202,115,2.048263474146525,106.17896863794886,115,2.0497776346003755,2.048263474146525,
development,38,shunting,decoder_only,0.3,50202,116,2.045942082722982,107.03072957298718,116,2.0476592259204134,2.045942082722982,
development,38,shunting,decoder_only,0.3,50202,117,2.04419734064738,107.87080134497955,117,2.045316999262952,2.04419734064738,
development,38,shunting,decoder_only,0.3,50202,118,2.042377835591634,108.70880864490756,118,2.0435390561184983,2.042377835591634,
development,38,shunting,decoder_only,0.3,50202,119,2.040994696935018,109.54632718698122,119,2.041552341998892,2.040994696935018,
development,38,shunting,decoder_only,0.3,50202,120,2.0381637077331543,110.3836005500052,120,2.0394889192378267,2.0381637077331543,
development,38,shunting,decoder_only,0.3,50202,121,2.037848061879476,111.35588223696686,121,2.0374127474237,2.037848061879476,
development,38,shunting,decoder_only,0.3,50202,122,2.033508427937825,112.22352534893434,122,2.035375989497976,2.033508427937825,
development,38,shunting,decoder_only,0.3,50202,123,2.0327867132822672,113.06425320799462,123,2.0334539831952845,2.0327867132822672,
development,38,shunting,decoder_only,0.3,50202,124,2.031754367828369,113.90848586393986,124,2.031322356868297,2.031754367828369,
development,38,shunting,decoder_only,0.3,50202,125,2.0286110146840413,114.75298411794938,125,2.029438723909094,2.0286110146840413,
development,38,shunting,decoder_only,0.3,50202,126,2.0279253094991048,115.5907733089989,126,2.0273467879346074,2.0279253094991048,
development,38,shunting,decoder_only,0.3,50202,127,2.0254023666381835,116.4271679359954,127,2.0252786367497544,2.0254023666381835,
development,38,shunting,decoder_only,0.3,50202,128,2.022554458618164,117.26487222698051,128,2.023578306461902,2.022554458618164,
development,38,shunting,decoder_only,0.3,50202,129,2.0207398211161296,118.24169670499396,129,2.02147098805042,2.0207398211161296,
development,38,shunting,decoder_only,0.3,50202,130,2.019064868927002,119.07888292893767,130,2.0194122074766363,2.019064868927002,
development,38,shunting,decoder_only,0.3,50202,131,2.017026238759359,119.91687370894942,131,2.01743462871998,2.017026238759359,
development,38,shunting,decoder_only,0.3,50202,132,2.014898998260498,120.7743937909836,132,2.0154593422057783,2.014898998260498,
development,38,shunting,decoder_only,0.3,50202,133,2.011657252629598,121.6355324499309,133,2.0135464712660363,2.011657252629598,
development,38,shunting,decoder_only,0.3,50202,134,2.0099923102060955,122.47341438999864,134,2.0113223613576685,2.0099923102060955,
development,38,shunting,decoder_only,0.3,50202,135,2.009088631947835,123.31088579189964,135,2.0096248109289943,2.009088631947835,
development,38,shunting,decoder_only,0.3,50202,136,2.007552183787028,124.26975578197744,136,2.007543878352388,2.007552183787028,
development,38,shunting,decoder_only,0.3,50202,137,2.004807344436645,125.10735935391858,137,2.005486764806382,2.004807344436645,
development,38,shunting,decoder_only,0.3,50202,138,2.0022848180135093,125.94434615795036,138,2.003643754314869,2.0022848180135093,
development,38,shunting,decoder_only,0.3,50202,139,2.0010453488032023,126.787819796009,139,2.001721409407068,2.0010453488032023,
development,38,shunting,decoder_only,0.3,50202,140,1.998694308598836,127.62500419991557,140,1.999668468820288,1.998694308598836,
development,38,shunting,decoder_only,0.3,50202,141,1.9968204533259075,128.48162391595542,141,1.9978622813174065,1.9968204533259075,
development,38,shunting,decoder_only,0.3,50202,142,1.9957831716537475,129.31929516792297,142,1.9956227991175144,1.9957831716537475,
development,38,shunting,decoder_only,0.3,50202,143,1.9928254896799724,130.2789137539221,143,1.9942047018954092,1.9928254896799724,
development,38,shunting,decoder_only,0.3,50202,144,1.991388129234314,131.1162198869279,144,1.992206518320327,1.991388129234314,
development,38,shunting,decoder_only,0.3,50202,145,1.9884562581380207,131.95329267100897,145,1.990307650667556,1.9884562581380207,
development,38,shunting,decoder_only,0.3,50202,146,1.9867942867279051,132.7915809599217,146,1.9882108727668195,1.9867942867279051,
development,38,shunting,decoder_only,0.3,50202,147,1.9846424833933511,133.62868805392645,147,1.9861940475220377,1.9846424833933511,
development,38,shunting,decoder_only,0.3,50202,148,1.983426517804464,134.4700372099178,148,1.9839986061796229,1.983426517804464,
development,38,shunting,decoder_only,0.3,50202,149,1.980430106163025,135.30607796797997,149,1.9826787076097852,1.980430106163025,
development,38,shunting,decoder_only,0.3,50202,150,1.9790705318450927,136.2844377409201,150,1.9802952326358636,1.9790705318450927,
development,38,shunting,decoder_only,0.3,50202,151,1.9776439997355144,137.12144622497726,151,1.978199540300572,1.9776439997355144,
development,38,shunting,decoder_only,0.3,50202,152,1.975862283706665,137.95760080195032,152,1.9769063706093648,1.975862283706665,
development,38,shunting,decoder_only,0.3,50202,153,1.974159562110901,138.79554772295523,153,1.9745424167906984,1.974159562110901,
development,38,shunting,decoder_only,0.3,50202,154,1.97135572719574,139.63373585196678,154,1.9728906699951656,1.97135572719574,
development,38,shunting,decoder_only,0.3,50202,155,1.969684741338094,140.48045297793578,155,1.9710528083304144,1.969684741338094,
development,38,shunting,decoder_only,0.3,50202,156,1.969320161819458,141.33354178792797,156,1.968905010756026,1.969320161819458,
development,38,shunting,decoder_only,0.3,50202,157,1.965972379684448,142.17116049991455,157,1.96739007500892,1.965972379684448,
development,38,shunting,decoder_only,0.3,50202,158,1.9645233271916709,143.14536335796583,158,1.9653478391627048,1.9645233271916709,
development,38,shunting,decoder_only,0.3,50202,159,1.9625113738377888,143.98266840097494,159,1.96350297014764,1.9625113738377888,
development,38,shunting,decoder_only,0.3,50202,160,1.9597242005666096,144.83225894498173,160,1.961635103885164,1.9597242005666096,
development,38,shunting,decoder_only,0.3,50202,161,1.9581504751841228,145.67009326594416,161,1.9598369129160615,1.9581504751841228,
development,38,shunting,decoder_only,0.3,50202,162,1.9566835622787475,146.5065545819234,162,1.957970454971841,1.9566835622787475,
development,38,shunting,decoder_only,0.3,50202,163,1.955413287798564,147.34471553191543,163,1.9562329802107303,1.955413287798564,
development,38,shunting,decoder_only,0.3,50202,164,1.95355822912852,148.18301116093062,164,1.9539014557574657,1.95355822912852,
development,38,shunting,decoder_only,0.3,50202,165,1.9503096437454224,149.1406367350137,165,1.95216950837602,1.9503096437454224,
development,38,shunting,decoder_only,0.3,50202,166,1.948919343312581,149.98381863499526,166,1.950347851565544,1.948919343312581,
development,38,shunting,decoder_only,0.3,50202,167,1.9476169856389365,150.83146652695723,167,1.9482720716202515,1.9476169856389365,
development,38,shunting,decoder_only,0.3,50202,168,1.9451650908788043,151.6697495758999,168,1.9466570045085665,1.9451650908788043,
development,38,shunting,decoder_only,0.3,50202,169,1.9437303558985397,152.5088144519832,169,1.9450234580547248,1.9437303558985397,
development,38,shunting,decoder_only,0.3,50202,170,1.9424618867238364,153.34882164397277,170,1.942952187137401,1.9424618867238364,
development,38,shunting,decoder_only,0.3,50202,171,1.939080869992574,154.1858546679141,171,1.9412495145138275,1.939080869992574,
development,38,shunting,decoder_only,0.3,50202,172,1.9384614369074504,155.14536757499445,172,1.9390851550913872,1.9384614369074504,
development,38,shunting,decoder_only,0.3,50202,173,1.9357451953887936,155.98513677797746,173,1.9375572014362252,1.9357451953887936,
development,38,shunting,decoder_only,0.3,50202,174,1.933796865463257,156.82979554194026,174,1.9356203998656984,1.933796865463257,
development,38,shunting,decoder_only,0.3,50202,175,1.9333342215220133,157.66847136896104,175,1.933914192813508,1.9333342215220133,
development,38,shunting,decoder_only,0.3,50202,176,1.9308034133911132,158.50592851196416,176,1.9321689954463472,1.9308034133911132,
development,38,shunting,decoder_only,0.3,50202,177,1.928619194984436,159.34488226799294,177,1.9300755306761317,1.928619194984436,
development,38,shunting,decoder_only,0.3,50202,178,1.9277111269632976,160.18333430599887,178,1.928214874039305,1.9277111269632976,
development,38,shunting,decoder_only,0.3,50202,179,1.924944665590922,161.14301970298402,179,1.9262288523481248,1.924944665590922,
development,38,shunting,decoder_only,0.3,50202,180,1.9235515451431275,161.98095792299137,180,1.924789861161658,1.9235515451431275,
development,39,shunting,decoder_only,1.0,50200,1,2.2976092885335286,7.798689490999095,1,2.301906338397493,2.2976092885335286,
development,39,shunting,decoder_only,1.0,50200,2,2.2896896680196126,8.654190412024036,2,2.293201189091865,2.2896896680196126,
development,39,shunting,decoder_only,1.0,50200,3,2.2823268559773764,9.503686179057697,3,2.28611095788631,2.2823268559773764,
development,39,shunting,decoder_only,1.0,50200,4,2.273463936487833,10.34391964506358,4,2.2789290040097336,2.273463936487833,
development,39,shunting,decoder_only,1.0,50200,5,2.270500830332438,11.336771163041703,5,2.27181243135574,2.270500830332438,
development,39,shunting,decoder_only,1.0,50200,6,2.262606728871664,12.17153736599721,6,2.263656682156502,2.262606728871664,
development,39,shunting,decoder_only,1.0,50200,7,2.2497165966033936,13.006525857024826,7,2.255783831819575,2.2497165966033936,
development,39,shunting,decoder_only,1.0,50200,8,2.242430367151896,13.844159522093832,8,2.248548909704736,2.242430367151896,
development,39,shunting,decoder_only,1.0,50200,9,2.234877882639567,14.6819171810057,9,2.241242413825177,2.234877882639567,
development,39,shunting,decoder_only,1.0,50200,10,2.228924145380656,15.517017177073283,10,2.2348902288903583,2.228924145380656,
development,39,shunting,decoder_only,1.0,50200,11,2.221803553263346,16.35839729802683,11,2.2265276477691973,2.221803553263346,
development,39,shunting,decoder_only,1.0,50200,12,2.213195359547933,17.193010525079444,12,2.219553073670001,2.213195359547933,
development,39,shunting,decoder_only,1.0,50200,13,2.208100165049235,18.188170431996696,13,2.2123246509978114,2.208100165049235,
development,39,shunting,decoder_only,1.0,50200,14,2.1977006289164227,19.0343786010053,14,2.2048922967403493,2.1977006289164227,
development,39,shunting,decoder_only,1.0,50200,15,2.189920242945353,19.868037771084342,15,2.197187970293329,2.189920242945353,
development,39,shunting,decoder_only,1.0,50200,16,2.1833412386576336,20.702398038003597,16,2.1905164452309305,2.1833412386576336,
development,39,shunting,decoder_only,1.0,50200,17,2.1769249509175617,21.540162398014218,17,2.1831350897220854,2.1769249509175617,
development,39,shunting,decoder_only,1.0,50200,18,2.173239860534668,22.376434649107978,18,2.1759930164256,2.173239860534668,
development,39,shunting,decoder_only,1.0,50200,19,2.1611203517913817,23.22021975403186,19,2.16902967970422,2.1611203517913817,
development,39,shunting,decoder_only,1.0,50200,20,2.1576790625254314,24.21722648304421,20,2.1619869026731937,2.1576790625254314,
development,39,shunting,decoder_only,1.0,50200,21,2.148595337549845,25.053934882045723,21,2.1545747987767485,2.148595337549845,
development,39,shunting,decoder_only,1.0,50200,22,2.141455722808838,25.88831317005679,22,2.147797291583203,2.141455722808838,
development,39,shunting,decoder_only,1.0,50200,23,2.1350410785675047,26.72664740204345,23,2.1410283243402524,2.1350410785675047,
development,39,shunting,decoder_only,1.0,50200,24,2.127577426274617,27.561603142065,24,2.134209239736516,2.127577426274617,
development,39,shunting,decoder_only,1.0,50200,25,2.1203068917592365,28.398619622108527,25,2.1270162057369317,2.1203068917592365,
development,39,shunting,decoder_only,1.0,50200,26,2.11527743212382,29.23215598706156,26,2.1201825775998704,2.11527743212382,
development,39,shunting,decoder_only,1.0,50200,27,2.1073228047688803,30.23080397106241,27,2.1138013030620333,2.1073228047688803,
development,39,shunting,decoder_only,1.0,50200,28,2.100323537190756,31.065815883106552,28,2.106006330632149,2.100323537190756,
development,39,shunting,decoder_only,1.0,50200,29,2.094241587956746,31.909431881038472,29,2.1002317781144,2.094241587956746,
development,39,shunting,decoder_only,1.0,50200,30,2.085660217920939,32.74374879710376,30,2.0932179410406886,2.085660217920939,
development,39,shunting,decoder_only,1.0,50200,31,2.081398546854655,33.578341663000174,31,2.086085223137064,2.081398546854655,
development,39,shunting,decoder_only,1.0,50200,32,2.0724879830678304,34.415010030032136,32,2.079523540557699,2.0724879830678304,
development,39,shunting,decoder_only,1.0,50200,33,2.0668282197316485,35.24919863010291,33,2.07362292421625,2.0668282197316485,
development,39,shunting,decoder_only,1.0,50200,34,2.060120553334554,36.20646227907855,34,2.066113866390066,2.060120553334554,
development,39,shunting,decoder_only,1.0,50200,35,2.0528196188608807,37.04305260407273,35,2.060916154942614,2.0528196188608807,
development,39,shunting,decoder_only,1.0,50200,36,2.0498345222473144,37.88274072809145,36,2.053632715915112,2.0498345222473144,
development,39,shunting,decoder_only,1.0,50200,37,2.038744988123576,38.72426560509484,37,2.046534129913817,2.038744988123576,
development,39,shunting,decoder_only,1.0,50200,38,2.03248748143514,39.55740881408565,38,2.0409411217303988,2.03248748143514,
development,39,shunting,decoder_only,1.0,50200,39,2.0285723832448324,40.39081241399981,39,2.034413903317553,2.0285723832448324,
development,39,shunting,decoder_only,1.0,50200,40,2.0214699834187826,41.233896411024034,40,2.027426860433944,2.0214699834187826,
development,39,shunting,decoder_only,1.0,50200,41,2.014517854054769,42.07720985705964,41,2.020742639582208,2.014517854054769,
development,39,shunting,decoder_only,1.0,50200,42,2.006981865564982,43.09730020700954,42,2.015949286044912,2.006981865564982,
development,39,shunting,decoder_only,1.0,50200,43,2.003017299016317,43.93689711811021,43,2.008801299206754,2.003017299016317,
development,39,shunting,decoder_only,1.0,50200,44,1.995956926981608,44.77265913004521,44,2.0030725059357097,1.995956926981608,
development,39,shunting,decoder_only,1.0,50200,45,1.9878295421600345,45.60736297001131,45,1.9959593808397331,1.9878295421600345,
development,39,shunting,decoder_only,1.0,50200,46,1.9832817039489743,46.43992463708855,46,1.9907002214421616,1.9832817039489743,
development,39,shunting,decoder_only,1.0,50200,47,1.9783110494613647,47.27667960803956,47,1.983717401611044,1.9783110494613647,
development,39,shunting,decoder_only,1.0,50200,48,1.9696560614903769,48.11061293806415,48,1.9781942082212327,1.9696560614903769,
development,39,shunting,decoder_only,1.0,50200,49,1.9646635061899824,49.07133839302696,49,1.97212050443,1.9646635061899824,
development,39,shunting,decoder_only,1.0,50200,50,1.958801062266032,49.90920649608597,50,1.9650806188583372,1.958801062266032,
development,39,shunting,decoder_only,1.0,50200,51,1.955897948265076,50.74485025403556,51,1.960478061691244,1.955897948265076,
development,39,shunting,decoder_only,1.0,50200,52,1.9444764369328815,51.57900922303088,52,1.9534018883045683,1.9444764369328815,
development,39,shunting,decoder_only,1.0,50200,53,1.941590547243754,52.41626621305477,53,1.9480855813685884,1.941590547243754,
development,39,shunting,decoder_only,1.0,50200,54,1.934144683202108,53.26457294309512,54,1.9411211800067985,1.934144683202108,
development,39,shunting,decoder_only,1.0,50200,55,1.927970922787984,54.10616342199501,55,1.936397798517917,1.927970922787984,
development,39,shunting,decoder_only,1.0,50200,56,1.923849103927612,55.10712428600527,56,1.9300749447751555,1.923849103927612,
development,39,shunting,decoder_only,1.0,50200,57,1.9145433950424195,55.94257503608242,57,1.9242318887659844,1.9145433950424195,
development,39,shunting,decoder_only,1.0,50200,58,1.909701099395752,56.79221483902074,58,1.918783164404808,1.909701099395752,
development,39,shunting,decoder_only,1.0,50200,59,1.9058243630727127,57.64368463307619,59,1.9121504952298836,1.9058243630727127,
development,39,shunting,decoder_only,1.0,50200,60,1.8964823344548545,58.503330136067234,60,1.9067184354396576,1.8964823344548545,
development,39,shunting,decoder_only,1.0,50200,61,1.892797127723694,59.3379292821046,61,1.901182129662088,1.892797127723694,
development,39,shunting,decoder_only,1.0,50200,62,1.8863334143956505,60.18538726004772,62,1.895448623185462,1.8863334143956505,
development,39,shunting,decoder_only,1.0,50200,63,1.8809927635192871,61.16753683006391,63,1.8894023121671475,1.8809927635192871,
development,39,shunting,decoder_only,1.0,50200,64,1.8764400882720944,62.00028296408709,64,1.883781211807373,1.8764400882720944,
development,39,shunting,decoder_only,1.0,50200,65,1.8698730481465655,62.83502469607629,65,1.878156117936398,1.8698730481465655,
development,39,shunting,decoder_only,1.0,50200,66,1.8651064682006837,63.66932748106774,66,1.872450827284062,1.8651064682006837,
development,39,shunting,decoder_only,1.0,50200,67,1.8593497575124105,64.50304934300948,67,1.867122811205844,1.8593497575124105,
development,39,shunting,decoder_only,1.0,50200,68,1.8532282660802208,65.349573754007,68,1.860687243811628,1.8532282660802208,
development,39,shunting,decoder_only,1.0,50200,69,1.846117363611857,66.18346363306046,69,1.856630161087564,1.846117363611857,
development,39,shunting,decoder_only,1.0,50200,70,1.8427251332600911,67.02211423707195,70,1.849968045315844,1.8427251332600911,
development,39,shunting,decoder_only,1.0,50200,71,1.8355420592625933,68.01533821900375,71,1.845351532418677,1.8355420592625933,
development,39,shunting,decoder_only,1.0,50200,72,1.8315078554153443,68.85094497504178,72,1.8399403818110205,1.8315078554153443,
development,39,shunting,decoder_only,1.0,50200,73,1.8262049048741655,69.6905572070973,73,1.8339217159342256,1.8262049048741655,
development,39,shunting,decoder_only,1.0,50200,74,1.81925425084432,70.52898655203171,74,1.8289782728286497,1.81925425084432,
development,39,shunting,decoder_only,1.0,50200,75,1.8173926026026408,71.3638123270357,75,1.8232438646732487,1.8173926026026408,
development,39,shunting,decoder_only,1.0,50200,76,1.8114557075500488,72.1993259000592,76,1.8190823628547343,1.8114557075500488,
development,39,shunting,decoder_only,1.0,50200,77,1.805775450070699,73.03300465003122,77,1.81338044049892,1.805775450070699,
development,39,shunting,decoder_only,1.0,50200,78,1.8008564087549843,74.02177896804642,78,1.807766766624248,1.8008564087549843,
development,39,shunting,decoder_only,1.0,50200,79,1.7918485689163208,74.86163771001156,79,1.802424271690085,1.7918485689163208,
development,39,shunting,decoder_only,1.0,50200,80,1.7888036937713625,75.69632419908885,80,1.797674721225779,1.7888036937713625,
development,39,shunting,decoder_only,1.0,50200,81,1.7813902495702107,76.5334940260509,81,1.792118620365224,1.7813902495702107,
development,39,shunting,decoder_only,1.0,50200,82,1.7774627351760863,77.3761222960893,82,1.7874847530050482,1.7774627351760863,
development,39,shunting,decoder_only,1.0,50200,83,1.7721747538248698,78.21149866201449,83,1.781887060150187,1.7721747538248698,
development,39,shunting,decoder_only,1.0,50200,84,1.7720566244125366,79.04515273100697,84,1.7769282986509038,1.7720566244125366,
